iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
10,10200,6,7,2794,-0.06590413776224671,-0.6368942516184402,505.2079678663229,505.24334887734744,1.0000700325673286,1.000230404295582,0.0,0.08385139546480906,0.08385139546480906,0.08385139546480906,-0.2021465582575492,2.9400517932660803,phase,0.08385139546480906,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.46624384475381,59.07319041808843,8.755190007434189,54.49522852302783,59.0989930047581,8.760004738044492,54.466243844753905,59.07319041808848,8.755190007434205,54.495228523027876,59.098993004758135,8.760004738044499,-33.58569784029035,-71.5329251362362,0.4806424765234141,54.46624384475381,59.07319041808843,8.755190007434189,54.466243844753905,59.07319041808848,8.755190007434205,nan,-33.58569784029035,nan,-71.5329251362362,False,6.959844566557702,dc6b77af68be2ef6,,-0.06590413776224671,-0.6368942516184402,0.0002304042955820762,tone,0.08385139546480906,13.79026788980166,-22.854315190059683,1.0104041184657584,0.9898097184384108,-3.5158239584569464
11,11264,0,8,3871,0.3817601456897601,-0.38534946135488424,505.9164141192375,505.3351644150549,0.9988510953826345,1.0001741707189462,0.0,0.10816900737119865,0.10816900737119865,0.10816900737119865,-0.17610566759694454,-2.2004858755873506,phase,0.10816900737119865,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.59240508466637,59.621198842269784,8.776147024030958,54.58363635257246,59.429318538769934,8.77469042401536,54.59240508466642,59.621198842269855,8.776147024030967,54.58363635257242,59.429318538769834,8.774690424015352,-33.54148620407562,-70.18131174097229,0.39226885275208545,54.59240508466637,59.621198842269784,8.776147024030958,54.59240508466642,59.621198842269855,8.776147024030967,nan,-33.54148620407562,nan,-70.18131174097229,False,7.306865787252072,5d2a91b4b2622086,,0.3817601456897601,-0.38534946135488424,0.0001741707189462094,tone,0.10816900737119865,13.922508098001034,-22.99057603793961,1.010434915457813,0.9897795544148014,-3.548274660668306
12,12288,0,8,5462,0.26147178605026744,-0.11312107714332129,505.3080923345314,505.2374900938614,0.9998602788244617,1.000136029305128,0.0,0.021740777869787193,0.021740777869787193,0.021740777869787193,-0.11076970887338201,-3.1666881748225144,phase,0.021740777869787193,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.421326102890106,58.86949572565279,8.747728588519951,54.5540474962651,59.12177523035186,8.7697753316055,54.421326102890035,58.86949572565267,8.74772858851994,54.5540474962651,59.12177523035193,8.7697753316055,-33.52449900549792,-70.61918538944306,0.24141585499866203,54.421326102890106,58.86949572565279,8.747728588519951,54.421326102890035,58.86949572565267,8.74772858851994,nan,-33.52449900549792,nan,-70.61918538944306,False,7.430852096292883,b538d9f4d3d41ca7,,0.26147178605026744,-0.11312107714332129,0.00013602930512801592,tone,0.021740777869787193,14.013078132465974,-23.030577245100908,1.0104589689907126,0.9897559957900868,-3.5547968940292423
13,13312,0,8,5998,-0.07078963833508745,-0.17805156601162508,504.99768631567645,505.063082813656,1.0001294986091058,1.0001290237588294,0.0,0.014049367698573751,0.014049367698573751,0.014049367698573751,-0.10395508766079449,4.706261632724508,phase,0.014049367698573751,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.64311111875223,59.835325033961446,8.784569953281103,54.68996716269939,59.23377250719922,8.792353349285614,54.643111118752316,59.835325033961595,8.784569953281116,54.689967162699425,59.23377250719932,8.79235334928562,-33.51641971795488,-73.61660207607662,0.07450248808652482,54.64311111875223,59.835325033961446,8.784569953281103,54.643111118752316,59.835325033961595,8.784569953281116,nan,-33.51641971795488,nan,-73.61660207607662,False,7.322966042094581,5f872708a12f0cdc,,-0.07078963833508745,-0.17805156601162508,0.0001290237588293941,tone,0.014049367698573751,13.98855821213509,-23.093540286869928,1.010481784303219,0.9897336508163116,-3.5590117043388143
14,14280,4,8,7052,-0.033925413967842655,0.37662725335626446,505.0313816926853,505.15577643020026,1.000246310906657,1.0000705217537615,0.0,0.045604512905810884,0.045604512905810884,0.045604512905810884,-0.07246169657726882,-2.0968035533546034,phase,0.045604512905810884,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.63735881681811,58.92988672218543,8.783614421398358,54.41349932118924,59.06831823747964,8.74642845866931,54.63735881681805,58.929886722185294,8.783614421398347,54.41349932118933,59.06831823747965,8.746428458669325,-33.519798427878726,-71.33713646363596,0.09708845238016472,54.63735881681811,58.92988672218543,8.783614421398358,54.63735881681805,58.929886722185294,8.783614421398347,nan,-33.519798427878726,nan,-71.33713646363596,False,7.028287312899455,823be7e633110d29,,-0.033925413967842655,0.37662725335626446,7.052175376154324e-05,tone,0.045604512905810884,13.976807485824933,-22.960353405160923,1.0104942549690443,0.9897214370709042,-3.5726930582105574
15,15300,2,7,8130,0.16717853913257394,-0.1761810011398019,505.34049004293684,505.1280282438847,0.9995795670379904,1.0000007438967362,0.0,-0.024820521827966676,-0.024820521827966676,-0.024820521827966676,-0.024848250788701974,4.66105513284085,phase,-0.024820521827966676,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.828808729481764,59.263137028799974,8.815416732472055,54.68261360683507,59.27250894796505,8.79113182837792,54.828808729481736,59.26313702879984,8.81541673247205,54.68261360683503,59.27250894796507,8.791131828377912,-33.5600838441879,-75.57814615631057,0.151565076390054,54.828808729481764,59.263137028799974,8.815416732472055,54.828808729481736,59.26313702879984,8.81541673247205,nan,-33.5600838441879,nan,-75.57814615631057,False,6.414864632966679,c960098dc79e3dd5,,0.16717853913257394,-0.1761810011398019,7.438967362105586e-07,tone,-0.024820521827966676,14.034712306568514,-23.02265714850655,1.0104943865171354,0.9897213082271544,-3.5652469016621673
16,16320,4,8,894,0.33888012011309154,-0.22965392920897676,504.9209732743282,505.38992680201903,1.0009287661882011,1.0000055252796385,0.0,0.052539410268652866,0.052539410268652866,0.052539410268652866,-0.05279936456553491,-2.361884081293598,phase,0.052539410268652866,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.4334774224611,59.489488033875936,8.749747080143042,54.5016662993424,59.04551978230823,8.76107413610339,54.43347742246104,59.48948803387584,8.749747080143031,54.5016662993424,59.04551978230827,8.76107413610339,-33.582805827275344,-74.55484963850252,0.024630740472144197,54.4334774224611,59.489488033875936,8.749747080143042,54.43347742246104,59.48948803387584,8.749747080143031,nan,-33.582805827275344,nan,-74.55484963850252,False,7.770349600477093,1afd7196752568ee,,0.33888012011309154,-0.22965392920897676,5.525279638485259e-06,tone,0.052539410268652866,14.152088556869504,-23.10387079375697,1.0104953635883456,0.9897203512472185,-3.5810087247427633
17,17340,1,8,1936,-0.324663473117955,0.3920358559821172,505.48893090427197,505.1682625273006,0.9993656273018724,1.0000022277958984,0.0,0.007025397150243536,0.007025397150243536,0.007025397150243536,-0.007231757869300905,-1.1852037016906865,phase,0.007025397150243536,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.6645586358303,58.59142858281221,8.788132663759187,54.797192540412645,59.31545366506092,8.8101648738227,54.664558635830275,58.59142858281217,8.788132663759184,54.797192540412745,59.315453665061,8.810164873822716,-33.575725259180544,-75.96052795749213,-0.5151201782744952,54.6645586358303,58.59142858281221,8.788132663759187,54.664558635830275,58.59142858281217,8.788132663759184,nan,-33.575725259180544,nan,-75.96052795749213,False,8.735086828704212,b5476e7311dd188b,,-0.324663473117955,0.3920358559821172,2.2277958984240342e-06,tone,0.007025397150243536,14.039636565810616,-22.965233097340167,1.0104957575443951,0.9897199653914638,-3.5831163438878364
18,18360,4,8,3010,0.20392612370289065,0.01877525056159568,504.80898419561197,505.4913586744861,1.0013517478892764,1.0000483338068842,0.0,-0.00045322191571125825,-0.00045322191571125825,-0.00045322191571125825,-0.038566135146785384,-6.188924655580272,phase,-0.00045322191571125825,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.66474593082922,59.715735864010504,8.788163775885254,54.76501562615005,59.92289293488203,8.804819871453498,54.664745930829206,59.7157358640105,8.78816377588525,54.765015626150046,59.922892934882015,8.804819871453496,-33.55484372559845,-76.06559437080816,0.12049635671706227,54.66474593082922,59.715735864010504,8.788163775885254,54.664745930829206,59.7157358640105,8.78816377588525,nan,-33.55484372559845,nan,-76.06559437080816,False,6.263820127588834,ae46f87671337b5b,,0.20392612370289065,0.01877525056159568,4.8333806884182096e-05,tone,-0.00045322191571125825,14.11026936437818,-22.95859350439838,1.0105043047380855,0.9897115943326755,-3.582980377313123
19,19380,5,7,4087,0.2098150111188421,-0.24561834819751224,505.28435411407304,505.84923173869373,1.0011179400668582,1.000005162165471,0.0,-0.016746281954583338,-0.016746281954583338,-0.016746281954583338,-0.01713401788489077,-9.150833578462317,phase,-0.016746281954583338,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.625416475207764,58.992091996985074,8.78163064372222,54.643332111812725,59.35127315767657,8.784606663091816,54.625416475207764,58.992091996985174,8.78163064372222,54.64333211181262,59.35127315767655,8.784606663091798,-33.548591484796155,-76.01909591310373,0.25233502894176735,54.625416475207764,58.992091996985074,8.78163064372222,54.625416475207764,58.992091996985174,8.78163064372222,nan,-33.548591484796155,nan,-76.01909591310373,False,8.134400461912797,6b0d9973582b46bb,,0.2098150111188421,-0.24561834819751224,5.162165471084279e-06,tone,-0.016746281954583338,14.182941250630687,-23.045453577940403,1.0105052176064109,0.9897107002526627,-3.577956492726748
20,20480,0,8,5113,-0.497845982023269,-0.19142884522494796,504.85552049882426,505.18622973291764,1.0006550571810457,0.9999827206404724,0.0,0.015899817272446097,0.015899817272446097,0.015899817272446097,-0.02100943595619493,7.010023408301054,phase,0.015899817272446097,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.32241960271773,58.93073778369316,8.731298937328528,54.46001089007999,59.176334230685875,8.754154632903655,54.322419602717744,58.93073778369326,8.73129893732853,54.46001089008003,59.17633423068583,8.75415463290366,-33.53485642081206,-79.47874029360358,-0.22273353905403503,54.32241960271773,58.93073778369316,8.731298937328528,54.322419602717744,58.93073778369326,8.73129893732853,nan,-33.53485642081206,nan,-79.47874029360358,False,7.391297584004997,1b221c49370e0b48,,-0.497845982023269,-0.19142884522494796,-1.727935952755555e-05,tone,0.015899817272446097,14.010506620237702,-23.113150224861194,1.0105021619518928,0.9897136930786048,-3.582726437908482
21,21504,0,8,6155,0.17944674330122856,0.24508144000953447,504.640898318656,505.21590169902777,1.0011394307958146,0.999966302865672,0.0,0.04010260252426967,0.04010260252426967,0.04010260252426967,-0.048437636134163804,5.476322177359477,phase,0.04010260252426967,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.56337023471682,58.80351884306596,8.771323959255287,54.74836515846148,59.17824560211302,8.80205401303347,54.56337023471676,58.80351884306592,8.771323959255277,54.748365158461496,59.17824560211295,8.802054013033471,-33.565023263005415,-76.44159227217735,-0.296680539574961,54.56337023471682,58.80351884306596,8.771323959255287,54.56337023471676,58.80351884306592,8.771323959255277,nan,-33.565023263005415,nan,-76.44159227217735,False,7.88417761403912,37e8489b50c1e132,,0.17944674330122856,0.24508144000953447,-3.369713432799237e-05,tone,0.04010260252426967,14.072660233085113,-23.02648020644757,1.010496203022152,0.9897195296154503,-3.594757218665763
22,22440,1,7,7214,-0.15214863278457297,-0.11382125503015006,505.3276968508268,505.3313323062188,1.000007194253184,0.9999668612252751,0.0,-0.004158243337137829,-0.004158243337137829,-0.004158243337137829,-0.02678246386891195,-2.6198058037006327,phase,-0.004158243337137829,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.49859747913334,59.332632717305636,8.760564365304543,54.57772518794138,59.96847856091782,8.773708502980297,54.49859747913328,59.33263271730571,8.760564365304532,54.577725187941425,59.9684785609179,8.773708502980304,-33.54940648981852,-74.19804688110224,-0.19251040696784472,54.49859747913334,59.332632717305636,8.760564365304543,54.49859747913328,59.33263271730571,8.760564365304532,nan,-33.54940648981852,nan,-74.19804688110224,False,7.375027404515807,a910d70c579953b6,,-0.15214863278457297,-0.11382125503015006,-3.313877472488347e-05,tone,-0.004158243337137829,14.019961349788632,-23.066731447398663,1.0104903428660963,0.9897252694718554,-3.5935097456646217
23,23460,7,7,8282,-0.0015306529941443298,-0.061599613533777194,505.3599046699156,505.09686662081043,0.9994795035247662,1.0000173193281605,0.0,0.027952347454182846,0.027952347454182846,0.027952347454182846,-0.031138639555503913,2.408345325411924,phase,0.027952347454182846,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.1038529976205,54.20987710713377,8.03054036505324,50.28621106509743,54.593150390614625,8.060832402840106,50.103852997620535,54.209877107133835,8.030540365053247,50.28621106509742,54.593150390614625,8.060832402840104,-33.570161775327875,-78.16848766286441,-0.29668045263627185,50.1038529976205,54.20987710713377,8.03054036505324,50.103852997620535,54.209877107133835,8.030540365053247,nan,-33.570161775327875,nan,-78.16848766286441,False,6.620851090156585,6636ba16a7a289b4,,-0.0015306529941443298,-0.061599613533777194,1.7319328160514402e-05,tone,0.027952347454182846,14.019431182873399,-23.08851513364154,1.0104934055435202,0.9897222697828801,-3.6018954499008764
24,24480,6,7,998,-0.4295016655663253,0.323785840617521,505.14814386399286,505.648479404365,1.000990472886914,1.0000287433908963,0.0,-0.02308066716862723,-0.02308066716862723,-0.02308066716862723,-0.03253579104717142,-7.069706686550877,phase,-0.02308066716862723,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.38471141414157,54.689202217303865,8.077194587066707,50.201081539229044,54.488215890731766,8.04669128558622,50.38471141414153,54.689202217303844,8.0771945870667,50.20108153922905,54.48821589073174,8.046691285586222,-33.56783956435724,-77.4739236167249,-0.07908487614074566,50.38471141414157,54.689202217303865,8.077194587066707,50.38471141414153,54.689202217303844,8.0771945870667,nan,-33.56783956435724,nan,-77.4739236167249,False,8.203749925463411,9f3b78386e4c0bbb,,-0.4295016655663253,0.323785840617521,2.874339089631306e-05,tone,-0.02308066716862723,13.870666646535472,-22.97401327016322,1.0104984884197372,0.9897172915305081,-3.594971249750288
25,25500,4,7,2045,-0.03518920953547463,-0.30224820038599387,505.7009610444639,505.2544099744712,0.9991169661432511,0.9999893298404764,0.0,-0.020228331322195817,-0.020228331322195817,-0.020228331322195817,-0.02197221460640687,1.1966702506673355,phase,-0.020228331322195817,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.22308069411941,58.668419553116,8.71479745749492,54.393274631375434,58.66439865507972,8.743068875643761,54.22308069411948,58.668419553116095,8.714797457494932,54.393274631375526,58.66439865507977,8.743068875643775,-33.552715700648164,-79.89303811869257,0.2132427437655604,54.22308069411941,58.668419553116,8.71479745749492,54.22308069411948,58.668419553116095,8.714797457494932,nan,-33.552715700648164,nan,-79.89303811869257,False,8.872647749411021,48134b3247bced21,,-0.03518920953547463,-0.30224820038599387,-1.0670159523606948e-05,tone,-0.020228331322195817,13.858478381556791,-23.080899217332544,1.010496601538225,0.9897191396274698,-3.5889027503536295
26,26520,7,8,8190,-0.030494732202350876,0.21035462969943808,505.3799197722989,505.364203100413,0.9999689012735351,0.9999819581140124,0.0,-0.026401774054274105,-0.026401774054274105,-0.026401774054274105,-0.030085702808976912,2.3713970941271394,phase,-0.026401774054274105,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54.622011269322385,59.10513329325184,8.781064994904051,53.961619329902135,58.71602895484759,8.671365337193047,54.62201126932239,59.105133293251896,8.781064994904053,53.96161932990215,58.71602895484773,8.671365337193048,-33.58563325943641,-72.34249741689324,0.27691883238900594,54.622011269322385,59.10513329325184,8.781064994904051,54.62201126932239,59.105133293251896,8.781064994904053,nan,-33.58563325943641,nan,-72.34249741689324,False,6.824165107045971,7cae880d76478c85,,-0.030494732202350876,0.21035462969943808,-1.8041885987640782e-05,tone,-0.026401774054274105,13.847916093415915,-23.006510315019796,1.0104934110669417,0.9897222645538277,-3.5809822181373474
