iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
10,10200,0,8,7799,-4.683768657252465,-5.050794996854039,17.291922454045757,16.629660530578608,0.9617010818070029,0.0,-8.924338139745942,-8.924338139745942,37.52869378855663,42.03237585068642,5.941643486471202,37.452815150800916,41.72655429173288,5.929039061594837,37.528693788556616,42.03237585068641,5.941643486471199,37.45281515080091,41.72655429173286,5.929039061594836,-36.26500070365726,-31.560151430763828,0.6935077689265214,37.52869378855663,42.03237585068642,5.941643486471202,37.528693788556616,42.03237585068641,5.941643486471199,nan,-36.26500070365726,nan,-31.560151430763828,False,5.907913724739027,align_margin=5.9,,,,,,,,,
10,10200,0,7,4101,-3.17010223557836,-4.762265657204027,18.12291136821716,17.589493193067305,0.9705666399668361,0.0,-7.4381001457005524,-7.4381001457005524,37.77990995392224,42.117647080014216,5.983373746498712,37.47046178654126,41.87003904776947,5.931970396435426,37.77990995392225,42.117647080014216,5.983373746498713,37.47046178654126,41.870039047769446,5.931970396435426,-36.64768045776629,-31.609210789247243,1.1234479130040467,37.77990995392224,42.117647080014216,5.983373746498712,37.77990995392225,42.117647080014216,5.983373746498713,nan,-36.64768045776629,nan,-31.609210789247243,False,6.521672862652668,,-3.17010223557836,-4.762265657204027,-0.02943336003316388,-7.4381001457005524,-1.7333641029908442,-5.821321579273622,1.002085600535235,0.9988207060566584,126.73431287931089
11,11220,0,7,7641,-4.232787741861902,-3.847553698244245,16.87747110912522,16.875006551487274,0.9998539735235207,0.0,-11.709003834801564,-11.709003834801564,36.85801068183994,41.025020684333796,5.830234332531552,37.17311996626527,40.51188197766628,5.882578067485926,36.85801068183993,41.025020684333796,5.830234332531551,37.17311996626527,40.51188197766627,5.882578067485926,-34.10407074651952,-33.1566271078828,-0.2814022031372647,36.85801068183994,41.025020684333796,5.830234332531552,36.85801068183993,41.025020684333796,5.830234332531551,nan,-34.10407074651952,nan,-33.1566271078828,False,6.664932534390482,,-4.232787741861902,-3.847553698244245,-0.00014602647647932177,-11.709003834801564,-3.2117564767165803,-7.169555337564469,1.0020599926050942,0.9988462342814146,130.24701402975137
12,12240,0,8,7565,0.9812381211346121,0.307645577641533,17.79075667508104,17.614754222352243,0.9901070844853204,0.0,-7.37901265548765,-7.37901265548765,37.804219870615825,42.04863695430545,5.987411938640503,37.558093980231305,41.70750370230038,5.946527239241082,37.804219870615825,42.04863695430544,5.987411938640503,37.558093980231305,41.70750370230039,5.946527239241082,-36.03566990884657,-34.6772515528884,0.9925774841918664,37.804219870615825,42.04863695430545,5.987411938640503,37.804219870615825,42.04863695430544,5.987411938640503,nan,-36.03566990884657,nan,-34.6772515528884,False,6.259121587901672,,0.9812381211346121,0.307645577641533,-0.009892915514679634,-7.37901265548765,-2.8690291500779055,-7.061755009066459,1.0003251660067847,1.0005927754116417,132.46071782639766
13,13260,0,7,721,5.290311856286905,4.613861478715082,17.276384211225764,17.1231293702341,0.9911292294083108,0.0,-9.549358794614927,-9.549358794614927,37.306745643675654,41.28625910045394,5.904775023866389,37.12180678625022,42.339441996698596,5.87405428343027,37.30674564367565,41.28625910045392,5.904775023866387,37.12180678625022,42.33944199669861,5.87405428343027,-34.96521671871131,-35.06426416014457,0.8481090537912133,37.306745643675654,41.28625910045394,5.904775023866389,37.30674564367565,41.28625910045392,5.904775023866387,nan,-34.96521671871131,nan,-35.06426416014457,False,5.4016756262033745,align_margin=5.4,,,,,,,,,
13,13260,0,8,109,-1.683537081789805,-1.0944164238357124,17.9176046236001,17.782791193478392,0.9924759233751516,0.0,-6.4248870634073185,-6.4248870634073185,37.604573528745014,41.59141926229333,5.954248094475917,37.34142424292945,41.664118018407244,5.910535588526487,37.60457352874501,41.591419262293314,5.954248094475916,37.341424242929435,41.66411801840724,5.910535588526485,-36.2540921376988,-36.3784600716237,-0.6750267654105058,37.604573528745014,41.59141926229333,5.954248094475917,37.60457352874501,41.591419262293314,5.954248094475916,nan,-36.2540921376988,nan,-36.3784600716237,False,6.343342710256229,,-1.683537081789805,-1.0944164238357124,-0.007524076624848441,-6.4248870634073185,-3.4580755908253886,-7.444573831823715,0.9990080244469947,1.001920257412617,134.38818394541985
14,14280,0,7,6305,-1.287278546052497,0.3655705342489979,17.965134438647212,17.75423968212479,0.9882608862604035,0.0,-5.265292811145304,-5.265292811145304,37.53527586040917,42.913161314076895,5.942736853888568,37.41764053248855,41.818012113874246,5.923196101742285,37.53527586040917,42.91316131407691,5.942736853888568,37.41764053248854,41.81801211387423,5.923196101742283,-37.24837169556232,-38.8883740827833,-1.7977707995224597,37.53527586040917,42.913161314076895,5.942736853888568,37.53527586040917,42.91316131407691,5.942736853888568,nan,-37.24837169556232,nan,-38.8883740827833,False,6.3798084576100775,,-1.287278546052497,0.3655705342489979,-0.011739113739596463,-5.265292811145304,-3.9090704578263584,-7.316869370275478,0.9969557174024879,1.004002996701479,135.96777178876346
15,15300,0,7,477,2.615853511514575,2.899271458992599,18.087791692943235,18.124497033708902,1.0020292881181283,0.0,-6.162332392668907,-6.162332392668907,37.57074168034053,42.4306587592082,5.948628186103079,37.39395826370184,41.592424539795545,5.91926217005014,37.57074168034054,42.43065875920821,5.948628186103081,37.39395826370183,41.592424539795516,5.919262170050139,-36.31095983865209,-39.67107559432209,-0.33016583164252733,37.57074168034053,42.4306587592082,5.948628186103079,37.57074168034054,42.43065875920821,5.948628186103081,nan,-36.31095983865209,nan,-39.67107559432209,False,6.958216810462724,,2.615853511514575,2.899271458992599,0.002029288118128303,-6.162332392668907,-2.9907260288325492,-6.306170185132384,0.9973097617210223,1.0036471717861917,137.81647150656414
16,16320,0,8,4397,5.842419414154419,4.710211917234499,16.36219449238292,16.86148644980802,1.0305149750944187,0.0,-5.641592697419111,-5.641592697419111,37.279206334102874,41.07295744082219,5.90020038772473,37.14129127085148,40.20033120257369,5.877290908779317,37.27920633410287,41.07295744082216,5.9002003877247295,37.1412912708515,40.2003312025737,5.877290908779319,-36.79440280149927,-40.246715399426485,0.47971837759704083,37.279206334102874,41.07295744082219,5.90020038772473,37.27920633410287,41.07295744082216,5.9002003877247295,nan,-36.79440280149927,nan,-40.246715399426485,False,7.012075155944985,,5.842419414154419,4.710211917234499,0.030514975094418695,-5.641592697419111,-0.9403632694975497,-4.6635867978867385,1.0026355161655813,0.998446279893892,139.50894931578986
17,17340,0,7,6709,-4.700896111483916,-3.883825534563443,16.523817299382326,16.526871206380594,1.0001848184921762,0.0,-4.998812743238431,-4.998812743238431,36.82895988723167,40.79570337588336,5.825408619141474,37.05561293715261,41.06721619893377,5.863058627433989,36.82895988723166,40.79570337588336,5.825408619141473,37.0556129371526,41.067216198933764,5.863058627433988,-36.724784311108486,-34.72120232795236,-0.5143558339036047,36.82895988723167,40.79570337588336,5.825408619141474,36.82895988723166,40.79570337588336,5.825408619141473,nan,-36.724784311108486,nan,-34.72120232795236,False,5.888299817003533,align_margin=5.9,,,,,,,,,
17,17340,0,8,6241,-1.8875541145520018,-1.8042115319107588,18.096341475886184,18.43318275059294,1.018613777550319,0.0,-6.673588346117113,-6.673588346117113,37.2576980735344,41.95584226595345,5.896627586965848,37.085041571486826,41.126653373814925,5.867947104898144,37.257698073534385,41.955842265953464,5.896627586965845,37.08504157148684,41.12665337381494,5.867947104898147,-36.226871101023846,-34.385530317503104,-0.19135636770872033,37.2576980735344,41.95584226595345,5.896627586965848,37.257698073534385,41.955842265953464,5.896627586965845,nan,-36.226871101023846,nan,-34.385530317503104,False,6.65630985309444,,-1.8875541145520018,-1.8042115319107588,0.01861377755031901,-6.673588346117113,-1.5992706485416588,-5.29604349474165,1.0059015121964234,0.9952533621875832,141.511025819625
18,18360,0,7,2289,-5.165392932981844,-4.306659053264093,18.497377325292682,18.07023386834498,0.9769078908087343,0.0,-4.328473900066908,-4.328473900066908,37.70209830890268,42.162645207476444,5.970448224070213,37.55404005311541,42.15284771118693,5.945853829421165,37.70209830890267,42.16264520747642,5.9704482240702115,37.55404005311541,42.1528477111869,5.945853829421165,-36.4617973689287,-32.106510108393145,-0.4458491419031847,37.70209830890268,42.162645207476444,5.970448224070213,37.70209830890267,42.16264520747642,5.9704482240702115,nan,-36.4617973689287,nan,-32.106510108393145,False,7.695172668153502,,-5.165392932981844,-4.306659053264093,-0.023092109191265697,-4.328473900066908,-3.3965515002187336,-6.810563039121078,1.001836544374246,0.9993703699603192,142.80956798964507
19,19380,0,7,2273,4.764795368234173,5.019066118873939,18.085512440828065,18.287623458017087,1.011175299447571,0.0,-5.484598258857568,-5.484598258857568,37.463236322970026,41.815382147018184,5.9307701533172805,37.809832223940134,42.32964013373029,5.98834422324587,37.46323632297003,41.8153821470182,5.930770153317282,37.809832223940134,42.32964013373029,5.98834422324587,-36.74292278265654,-35.52486369550412,-0.14105079124429132,37.463236322970026,41.815382147018184,5.9307701533172805,37.46323632297003,41.8153821470182,5.930770153317282,nan,-36.74292278265654,nan,-35.52486369550412,False,8.123828935434577,,4.764795368234173,5.019066118873939,0.011175299447570897,-5.484598258857568,-1.7319302720885463,-5.052783146491653,1.003795813465904,0.9974375240421569,144.45494746730233
20,20400,0,8,3907,-10.073538045277997,-9.568286307552688,17.700585329570817,17.920316683453613,1.0124137902669077,0.0,-3.99187477620625,-3.99187477620625,37.41841947084456,40.994773529885826,5.923325493495775,37.518241306873726,41.459779438689345,5.939907193832846,37.41841947084457,40.994773529885826,5.923325493495776,37.51824130687373,41.45977943868935,5.9399071938328465,-36.70240114149185,-33.764993350955315,0.4068538741955159,37.41841947084456,40.994773529885826,5.923325493495775,37.41841947084457,40.994773529885826,5.923325493495776,nan,-36.70240114149185,nan,-33.764993350955315,False,6.487007188258849,,-10.073538045277997,-9.568286307552688,0.012413790266907698,-3.99187477620625,-5.244336150405211,-8.410286876722179,1.005976472838258,0.9952972464593177,145.6525099001642
21,21420,0,7,973,-3.97771702853576,-4.388888754692359,17.524596099111537,17.36604494998276,0.9909526503074833,0.0,-3.5584387584059116,-3.5584387584059116,37.59275350409718,41.62893674934388,5.952284635232091,37.71600986568944,41.70650100144134,5.972759113901902,37.59275350409718,41.62893674934388,5.952284635232091,37.71600986568944,41.70650100144135,5.972759113901902,-36.31135650414936,-31.912177584116172,0.45780041653808423,37.59275350409718,41.62893674934388,5.952284635232091,37.59275350409718,41.62893674934388,5.952284635232091,nan,-36.31135650414936,nan,-31.912177584116172,False,6.446810513954555,,-3.97771702853576,-4.388888754692359,-0.009047349692516748,-3.5584387584059116,-6.628266090694535,-9.95365602559394,1.004383724175121,0.9968874741971783,146.72004152768596
22,22440,0,7,2013,4.1553655172621795,4.966151857545993,17.745086350629617,17.45032519962542,0.9833891396649227,0.0,-3.0445734968130287,-3.0445734968130287,37.31921158571407,41.62168765688602,5.90684577835782,37.10666006931825,41.50092229794276,5.871538217494727,37.31921158571407,41.62168765688602,5.90684577835782,37.10666006931825,41.50092229794274,5.871538217494727,-35.65364119477346,-32.51662947838934,-1.3017657982641513,37.31921158571407,41.62168765688602,5.90684577835782,37.31921158571407,41.62168765688602,5.90684577835782,nan,-35.65364119477346,nan,-32.51662947838934,False,7.315911557003499,,4.1553655172621795,4.966151857545993,-0.016610860335077304,-3.0445734968130287,-5.18023592449863,-8.210075937439175,1.001464080566229,0.9998342758637403,147.63341357672988
23,23460,0,8,5621,-7.643545070347022,-5.999715474254412,17.120011133782285,17.422690241334347,1.0176798429152185,0.0,-2.5368619611837717,-2.5368619611837717,37.10445733392981,42.15966556539271,5.871172314606281,37.09576199844144,42.25149194886319,5.869727906717848,37.1044573339298,42.15966556539271,5.87117231460628,37.095761998441425,42.25149194886319,5.869727906717846,-36.43227863746519,-35.56302171693669,-1.757170675815984,37.10445733392981,42.15966556539271,5.871172314606281,37.1044573339298,42.15966556539271,5.87117231460628,nan,-36.43227863746519,nan,-35.56302171693669,False,6.297502174059671,,-7.643545070347022,-5.999715474254412,0.017679842915218513,-2.5368619611837717,-7.8515656571724906,-10.310324415293142,1.0045625829014169,0.9967945578367232,148.394472165085
24,24480,0,7,1265,-0.9404201448077242,-1.5842855767437567,21.632253153621576,21.622754897154465,0.9995609215369449,0.0,-2.6512202330704224,-2.6512202330704224,37.99991412451659,41.892739837753425,6.01991928978681,37.971272105667126,42.922279599044145,6.015161479346699,37.99991412451659,41.89273983775343,6.01991928978681,37.97127210566712,42.9222795990441,6.015161479346698,-36.5551419476351,-33.02371488779112,0.7489780260064487,37.99991412451659,41.892739837753425,6.01991928978681,37.99991412451659,41.89273983775343,6.01991928978681,nan,-36.5551419476351,nan,-33.02371488779112,False,8.032858948061733,,-0.9404201448077242,-1.5842855767437567,-0.00043907846305513143,-2.6512202330704224,-8.179217767937006,-10.866607500409206,1.004485393587302,0.9968711839105084,149.18983823500614
25,25500,0,8,2741,-3.0419458264217507,-2.2004590079038326,18.225032765461712,17.772997299124274,0.9751970011711534,0.0,-2.624947034516765,-2.624947034516765,37.763066040496376,42.27305279129983,5.9805757542352795,37.46119378383505,42.171121047425125,5.9304308611021685,37.763066040496376,42.273052791299804,5.9805757542352795,37.46119378383504,42.17112104742513,5.930430861102168,-37.12663368870712,-33.46736043721251,-0.9373926950613858,37.763066040496376,42.27305279129983,5.9805757542352795,37.763066040496376,42.273052791299804,5.9805757542352795,nan,-37.12663368870712,nan,-33.46736043721251,False,6.637248475085666,,-3.0419458264217507,-2.2004590079038326,-0.024802998828846623,-2.624947034516765,-9.239144618087943,-11.639185407361204,1.0001253998301727,1.0013081787803,149.97732234536116
26,26520,0,7,5789,2.0148659317553976,2.1235544448730477,17.89717956027306,18.359336342841853,1.02582288348912,0.0,-2.5335830115998927,-2.5335830115998927,37.423652861834526,41.60514248680222,5.9241948275472645,37.6930532665876,41.63675595744911,5.968945725346778,37.423652861834526,41.605142486802215,5.9241948275472645,37.693053266587604,41.63675595744912,5.968945725346779,-35.38390035461703,-35.98395074047521,-0.48820881358921375,37.423652861834526,41.60514248680222,5.9241948275472645,37.423652861834526,41.605142486802215,5.9241948275472645,nan,-35.38390035461703,nan,-35.98395074047521,False,5.726449279965587,align_margin=5.7,,,,,,,,,
26,26520,0,7,1129,6.931489864165426,6.043606054212358,18.80504365737385,19.245839535422817,1.023440300702313,0.0,-2.6030772754053797,-2.6030772754053797,38.1705500469092,42.87763501859737,6.048264127393556,38.33567450606885,42.81343928911768,6.075693439546321,38.17055004690919,42.87763501859737,6.048264127393554,38.335674506068855,42.813439289117696,6.075693439546322,-36.314456660002804,-36.97545007424959,0.09879217964282105,38.1705500469092,42.87763501859737,6.048264127393556,38.17055004690919,42.87763501859737,6.048264127393554,nan,-36.314456660002804,nan,-36.97545007424959,False,8.202546871321895,,6.931489864165426,6.043606054212358,0.023440300702312955,-2.6030772754053797,-6.813427350163488,-9.52668681421984,1.0042279668497798,0.997294833948869,150.75824552798278
27,27540,0,7,1129,4.5239500802231785,3.91259873394766,18.88218293603241,19.168700256764247,1.0151739511105509,0.0,-2.603077275405402,-2.603077275405402,38.17055004690919,42.87763501859737,6.048264127393554,38.33567450606885,42.81343928911768,6.075693439546321,38.170550046909185,42.87763501859736,6.048264127393553,38.33567450606885,42.813439289117674,6.075693439546321,-36.314456660002804,-33.183906961791955,-0.17524402792028937,38.17055004690919,42.87763501859737,6.048264127393554,38.170550046909185,42.87763501859736,6.048264127393553,nan,-36.314456660002804,nan,-33.183906961791955,False,8.202546871321895,,4.5239500802231785,3.91259873394766,0.015173951110550865,-2.603077275405402,-5.236711126012596,-8.153562728677962,1.0068946354125246,0.9946861598084389,151.5391687106044
28,28560,0,7,1129,2.948376057092931,2.536536829520812,18.93232346716049,19.11855972563617,1.009836946785677,0.0,-2.6030772754053797,-2.6030772754053797,38.17055004690919,42.87763501859737,6.048264127393554,38.33567450606885,42.81343928911768,6.075693439546321,38.170550046909185,42.87763501859735,6.048264127393553,38.33567450606885,42.81343928911766,6.075693439546321,-36.314456660002804,-31.37590989798525,-0.3731335801492732,38.17055004690919,42.87763501859737,6.048264127393554,38.170550046909185,42.87763501859735,6.048264127393553,nan,-36.314456660002804,nan,-31.37590989798525,False,8.202546871321895,,2.948376057092931,2.536536829520812,0.009836946785676925,-2.6030772754053797,-4.211845580314517,-7.261032073075738,1.0086279699783085,0.9929905216171594,152.32009189322602
29,29580,0,7,1129,1.919743530450877,1.6459383223507205,18.96491481239374,19.085968380402935,1.0063830272482999,0.0,-2.6030772754052465,-2.6030772754052465,38.1705500469092,42.87763501859737,6.048264127393556,38.33567450606885,42.81343928911768,6.075693439546321,38.1705500469092,42.877635018597374,6.048264127393556,38.33567450606885,42.81343928911767,6.075693439546321,-36.314456660002804,-30.37532902766734,-0.5101129314128581,38.1705500469092,42.87763501859737,6.048264127393556,38.1705500469092,42.877635018597374,6.048264127393556,nan,-36.314456660002804,nan,-30.37532902766734,False,8.202546871321895,,1.919743530450877,1.6459383223507205,0.006383027248299866,-2.6030772754052465,-3.5456829756107657,-6.680887146934282,1.009754637446068,0.9918883567928277,153.10101507584758
30,30600,0,7,1129,1.2492271617294444,1.068672423913995,18.986099186795347,19.064784006001325,1.004144338362074,0.0,-2.603077275405402,-2.603077275405402,38.1705500469092,42.87763501859737,6.048264127393556,38.33567450606885,42.81343928911768,6.075693439546321,38.170550046909206,42.877635018597395,6.048264127393557,38.33567450606886,42.8134392891177,6.075693439546323,-36.314456660002804,-29.782406057663984,-0.6026778673621336,38.1705500469092,42.87763501859737,6.048264127393556,38.170550046909206,42.877635018597395,6.048264127393557,nan,-36.314456660002804,nan,-29.782406057663984,False,8.202546871321895,,1.2492271617294444,1.068672423913995,0.004144338362074063,-2.603077275405402,-3.112677282553319,-6.303792944942332,1.0104869713001117,0.991171949657012,153.8819382584692
31,31620,0,7,1129,0.812586563904736,0.6941353628721677,18.99986903015639,19.05101416264028,1.002691867633546,0.0,-2.6030772754053575,-2.6030772754053575,38.17055004690919,42.87763501859737,6.048264127393554,38.33567450606885,42.81343928911768,6.075693439546321,38.1705500469092,42.87763501859737,6.048264127393556,38.33567450606884,42.813439289117674,6.07569343954632,-36.314456660002804,-29.417974261461385,-0.6643358068269837,38.17055004690919,42.87763501859737,6.048264127393554,38.1705500469092,42.87763501859737,6.048264127393556,nan,-36.314456660002804,nan,-29.417974261461385,False,8.202546871321895,,0.812586563904736,0.6941353628721677,0.002691867633545897,-2.6030772754053575,-2.8312235820659826,-6.058681713647571,1.01096298830524,0.9907062850187318,154.66286144109083
