iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
6,6120,0,8,1796,-0.28846268682334275,0.8139334483237299,18.05609979938067,18.561363636028346,1.0279829997763419,0.9984365609885127,0.0,-16.927234858019172,-16.927234858019172,-16.927234858019172,-16.9603000407337,204.916411568352,phase,-16.927234858019172,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.23889247398376,41.63730661960746,5.8935037332198945,37.06864734689252,41.53005672565605,5.865223811776167,37.23889247398376,41.63730661960747,5.8935037332198945,37.068647346892526,41.53005672565606,5.8652238117761675,-31.16557542833256,-33.124546028522516,-0.6515212230004259,37.23889247398376,41.63730661960746,5.8935037332198945,37.23889247398376,41.63730661960747,5.8935037332198945,nan,-31.16557542833256,nan,-33.124546028522516,False,6.885735427555368,128441b922e69edc,,-0.28846268682334275,0.8139334483237299,-0.0015634390114872554,tone,-16.927234858019172,7,-5.5350421112855654,-7.825914597681325,0.9920869385592996,1.0080474396938408,0.0,,,,,,,
7,7140,0,8,4278,2.7546118861868862,1.7986756703293931,16.210821864240717,15.959865717176315,0.9845192212235714,0.9990866970155385,0.0,-16.987303504613696,-16.987303504613696,-16.987303504613696,-16.995189761644724,121.11662791935986,phase,-16.987303504613696,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.50683110022785,31.150330042742503,4.609108156184028,29.729533245695407,31.261084433370186,4.646101868055715,29.506831100227853,31.150330042742507,4.609108156184028,29.729533245695407,31.26108443337018,4.646101868055715,-31.612714170346997,-33.30676193007451,0.83317112867929,29.50683110022785,31.150330042742503,4.609108156184028,29.506831100227853,31.150330042742507,4.609108156184028,nan,-31.612714170346997,nan,-33.30676193007451,False,5.34920731583201,a9494f98b34c966f,align_margin=5.3,,,,,,,,,,,,,,,,,,
7,7140,0,7,2824,7.331296090525085,5.784321188361496,17.549337894547833,17.59002480224473,1.0023184297858632,0.9996454205781521,0.0,-16.51006355324255,-16.51006355324255,-16.51006355324255,-16.50953804545756,325.94927383803235,phase,-16.51006355324255,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.991345156401366,40.59532781089687,5.852382916345743,37.02514385795721,40.859129643671956,5.857997318597544,36.99134515640137,40.59532781089689,5.852382916345744,37.02514385795721,40.85912964367195,5.857997318597544,-31.896943441647302,-33.80660129757226,1.5596152165673738,36.991345156401366,40.59532781089687,5.852382916345743,36.99134515640137,40.59532781089689,5.852382916345744,nan,-31.896943441647302,nan,-33.80660129757226,False,6.284916257377024,843cab00e0bb0b9b,,7.331296090525085,5.784321188361496,-0.00035457942184791147,tone,-16.51006355324255,8,-2.9486219781770333,-5.817564259981545,0.9920253781770075,1.0081100126346314,0.0,,,,,,,
8,8160,0,8,248,-4.309282985601843,-4.590369655982212,17.203522410343467,17.72479048381473,1.0303000781489873,0.9988562081820284,0.0,-17.131435774206754,-17.131435774206754,-17.131435774206754,-17.146689804073315,250.97708199364635,phase,-17.131435774206754,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.83971749073541,41.07880662139998,5.827195596467677,37.8195671398109,42.05192899803593,5.989961318905466,36.839717490735396,41.07880662139996,5.827195596467674,37.819567139810914,42.051928998035976,5.989961318905468,-31.55426386236847,-33.479364498145884,0.18184635129839943,36.83971749073541,41.07880662139998,5.827195596467677,36.839717490735396,41.07880662139996,5.827195596467674,nan,-31.55426386236847,nan,-33.479364498145884,False,6.7589735136773434,7b43cf1fe603e860,,-4.309282985601843,-4.590369655982212,-0.00114379181797164,tone,-17.131435774206754,9,-4.468995426417112,-7.411268676620509,0.9918268108376213,1.008312030598337,0.0,,,,,,,
9,9180,0,7,1496,-2.61630639011719,-3.55044961501087,19.798347992766114,20.376576283709472,1.0292058858221216,0.999028265691764,0.0,-16.827810089696666,-16.827810089696666,-16.827810089696666,-16.838646308358392,59.717662981991175,phase,-16.827810089696666,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.07079217532147,42.3488606073314,6.031693052378983,38.39584949001419,42.34533319752592,6.085689284055515,38.07079217532147,42.348860607331396,6.031693052378983,38.3958494900142,42.34533319752593,6.0856892840555155,-31.426196754637118,-33.55269048087717,0.3683757148435651,38.07079217532147,42.3488606073314,6.031693052378983,38.07079217532147,42.348860607331396,6.031693052378983,nan,-31.426196754637118,nan,-33.55269048087717,False,6.8498638370390585,4d3744234cfedcfa,,-2.61630639011719,-3.55044961501087,-0.0009717343082360497,tone,-16.827810089696666,10,-5.392248585673494,-8.643682183098663,0.9916581472131354,1.0084836643746355,0.0,,,,,,,
10,10200,0,7,6317,7.08570366704119,8.624765220471,18.006196355280515,17.60850860122773,0.9779138388693535,1.0002846394134983,0.0,-16.724305141999206,-16.724305141999206,-16.724305141999206,-16.727237104908447,-392.7919522843195,phase,-16.724305141999206,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.04217089026102,43.1466152504039,5.86082572927924,37.179320284956916,42.40311325758359,5.883608020756964,37.04217089026102,43.14661525040389,5.86082572927924,37.17932028495693,42.40311325758361,5.883608020756966,-31.47328775161646,-33.534961781059444,-1.8143602292865655,37.04217089026102,43.1466152504039,5.86082572927924,37.04217089026102,43.14661525040389,5.86082572927924,nan,-31.47328775161646,nan,-33.534961781059444,False,5.614822458587637,5f6bcdce493264d3,align_margin=5.6,,,,,,,,,,,,,,,,,,
10,10200,0,8,1700,-4.325199302735964,-3.5766850964270165,18.962620592873353,19.250690481151416,1.0151914597914977,1.0003283794985516,0.0,-16.681382655064443,-16.681382655064443,-16.681382655064443,-16.686966950316005,398.743876315587,phase,-16.681382655064443,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.329094457171415,41.91364522675088,5.908487451357379,37.32503633412297,41.34182213676599,5.9078133445387,37.329094457171415,41.913645226750866,5.908487451357379,37.32503633412296,41.34182213676599,5.907813344538699,-31.90566935795357,-33.70507850911673,-1.070724249990116,37.329094457171415,41.91364522675088,5.908487451357379,37.329094457171415,41.913645226750866,5.908487451357379,nan,-31.90566935795357,nan,-33.70507850911673,False,8.310725456435302,8c132ff579f3f18e,,-4.325199302735964,-3.5766850964270165,0.00032837949855157866,tone,-16.681382655064443,11,-6.918802630746271,-9.884991118455318,0.9917151342490308,1.0084257294612726,0.0,,,,,,,
11,11220,0,7,878,3.660912475644187,3.3319608696684604,15.790075313335764,15.126363420409994,0.9579665150573904,1.0002579367123523,0.0,-16.787315800736227,-16.787315800736227,-16.787315800736227,-16.789116226992434,44.015661893818034,phase,-16.787315800736227,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.626323324277294,30.834085047042237,4.6289573628367595,29.911342608450884,31.313005364544747,4.676302758878885,29.62632332427729,30.834085047042233,4.6289573628367595,29.911342608450884,31.313005364544747,4.676302758878885,-30.948192076625727,-33.00591133838245,0.7876326850904145,29.626323324277294,30.834085047042237,4.6289573628367595,29.62632332427729,30.834085047042233,4.6289573628367595,nan,-30.948192076625727,nan,-33.00591133838245,False,6.289801191204525,a1705748da053423,,3.660912475644187,3.3319608696684604,0.0002579367123523024,tone,-16.787315800736227,12,-5.626779022126306,-8.728548685151907,0.9917598992037615,1.0083802219463025,0.0,,,,,,,
12,12240,0,8,6016,1.2144447243105732,1.9910838705302603,16.220519176518074,16.514844865588376,1.018145269326298,1.0001471252720004,0.0,-17.022710155055872,-17.022710155055872,-17.022710155055872,-17.02490530114846,-210.81961832157742,phase,-17.022710155055872,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.27712531549851,41.4142056286949,5.899854703571181,36.480522961144224,40.55427907860884,5.767528731087081,37.27712531549851,41.41420562869491,5.899854703571181,36.48052296114423,40.55427907860885,5.767528731087082,-31.40180883898759,-33.30035869297546,-0.6499789650579332,37.27712531549851,41.4142056286949,5.899854703571181,37.27712531549851,41.41420562869491,5.899854703571181,nan,-31.40180883898759,nan,-33.30035869297546,False,6.142163367680581,586a303065f603ee,,1.2144447243105732,1.9910838705302603,0.0001471252720004479,tone,-17.022710155055872,13,-5.19819176643069,-8.037460800325562,0.9917854339691242,1.008354263077982,0.0,,,,,,,
13,13260,0,8,1170,6.089310045379154,5.988951584339945,16.4592710144113,17.15133595030951,1.0420471195408505,0.9996746511695662,0.0,-16.88632482697135,-16.88632482697135,-16.88632482697135,-16.887935250524365,-173.8433339769002,phase,-16.88632482697135,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.831561123479776,31.127752264549716,4.663050020511591,29.463526636694684,30.637245587522642,4.601914723703436,29.831561123479787,31.127752264549727,4.663050020511593,29.463526636694684,30.637245587522646,4.601914723703436,-31.56596313826537,-33.52056915109675,0.24076755626854318,29.831561123479776,31.127752264549716,4.663050020511591,29.831561123479787,31.127752264549727,4.663050020511593,nan,-31.56596313826537,nan,-33.52056915109675,False,7.097998139440214,66e29d732bd22a10,,6.089310045379154,5.988951584339945,-0.0003253488304337804,tone,-16.88632482697135,14,-3.049280880178399,-5.958694307961485,0.9917289656287023,1.008411693466919,0.0,,,,,,,
14,14280,0,8,7906,-9.790381102888325,-8.958829237090523,16.778753070002324,16.617779488440362,0.9904061058118939,1.0000326624993274,0.0,-17.674792288676414,-17.674792288676414,-17.674792288676414,-17.675099472384765,-101.0777777470514,phase,-17.674792288676414,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.168249916185246,40.66432192765425,5.881769089067317,37.31450303856127,41.63086279501272,5.906063627667986,37.168249916185246,40.66432192765424,5.881769089067317,37.31450303856128,41.63086279501273,5.9060636276679865,-31.11165726753815,-33.05215830950723,-0.1898128555903238,37.168249916185246,40.66432192765425,5.881769089067317,37.168249916185246,40.66432192765424,5.881769089067317,nan,-31.11165726753815,nan,-33.05215830950723,False,6.306851499492718,5b45be51e94b4d82,,-9.790381102888325,-8.958829237090523,3.266249932742937e-05,tone,-17.674792288676414,15,-6.504492439758707,-9.068128930046761,0.99173463428937,1.0084059296370846,0.0,,,,,,,
15,15300,0,8,4140,1.5962926490662344,1.6363871628858586,18.07162406614664,18.21409471493659,1.0078836660318116,0.999397432201161,0.0,-17.016133957719372,-17.016133957719372,-17.016133957719372,-17.0177702216903,90.53218617078112,phase,-17.016133957719372,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.50969381752666,41.48565829957195,5.938487345104097,36.86827206448821,40.48235688240111,5.831938881144222,37.50969381752666,41.48565829957196,5.938487345104097,36.86827206448822,40.482356882401106,5.8319388811442225,-31.356340872557993,-33.464153529032785,0.5530304619889925,37.50969381752666,41.48565829957195,5.938487345104097,37.50969381752666,41.48565829957196,5.938487345104097,nan,-31.356340872557993,nan,-33.464153529032785,False,6.641531446834564,1b00ee88b7c00200,,1.5962926490662344,1.6363871628858586,-0.0006025677988390488,tone,-17.016133957719372,16,-5.941133646129884,-8.500167665463389,0.9916300565021372,1.0085123295149625,0.0,,,,,,,
16,16320,0,8,3681,1.6442139110708882,0.26648465723185605,18.96536494300042,19.97512435395102,1.0532422874005003,1.000592869200037,0.0,-17.18513508010808,-17.18513508010808,-17.18513508010808,-17.194613593995605,170.43888283503443,phase,-17.18513508010808,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.19793665322268,41.87402428970949,5.886700440734666,37.601259258469966,42.051233218704,5.953697551240859,37.19793665322267,41.874024289709475,5.886700440734663,37.601259258469966,42.05123321870399,5.953697551240859,-31.473489475209355,-33.33861532815882,1.4360931067133011,37.19793665322268,41.87402428970949,5.886700440734666,37.19793665322267,41.874024289709475,5.886700440734663,nan,-31.473489475209355,nan,-33.33861532815882,False,7.01986866267233,1ed702a6e5315929,,1.6442139110708882,0.26648465723185605,0.0005928692000369828,tone,-17.18513508010808,17,-5.360801429390978,-8.407685276005635,0.9917329402128451,1.008407756231087,0.0,,,,,,,
17,17340,0,8,7688,-1.2676662029139638,-2.6553175823518043,17.71879841183251,18.035956733562656,1.017899538916722,0.9999168556881715,0.0,-16.987401799605394,-16.987401799605394,-16.987401799605394,-16.98646095752361,10.605027154876067,phase,-16.987401799605394,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.10643604664241,40.9451817774352,5.8715010044256495,37.28978794994322,41.208203289318384,5.901958131219804,37.10643604664241,40.945181777435224,5.8715010044256495,37.289787949943225,41.20820328931836,5.901958131219805,-31.592826498977242,-33.26794586680846,1.198699394190563,37.10643604664241,40.9451817774352,5.8715010044256495,37.10643604664241,40.945181777435224,5.8715010044256495,nan,-31.592826498977242,nan,-33.26794586680846,False,6.815970249604326,e0407be6dba13efa,,-1.2676662029139638,-2.6553175823518043,-8.314431182854243e-05,tone,-16.987401799605394,18,-5.808183131691463,-9.329297736917884,0.9917185102460996,1.0084224300406943,0.0,,,,,,,
18,18360,0,7,4476,0.9716238946041951,2.1589359243336745,16.879401070079002,16.434736889755975,0.9736564005750622,1.0000442006727606,0.0,-16.903842791314315,-16.903842791314315,-16.903842791314315,-16.90413493363564,-47.92726036079934,phase,-16.903842791314315,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.30775651694391,40.967575963831834,5.904942943013939,37.60146304983759,41.18603243252771,5.953731403627508,37.30775651694391,40.967575963831834,5.904942943013939,37.601463049837605,41.18603243252771,5.9537314036275095,-31.703585723211315,-33.583142381879284,-0.6692840347712192,37.30775651694391,40.967575963831834,5.904942943013939,37.30775651694391,40.967575963831834,5.904942943013939,nan,-31.703585723211315,nan,-33.583142381879284,False,7.208477652459966,6b016d2d304b16e7,,0.9716238946041951,2.1589359243336745,4.420067276056372e-05,tone,-16.903842791314315,19,-5.465274978220496,-8.57998122926514,0.9917261813055346,1.008414630119235,0.0,,,,,,,
19,19380,0,7,1008,-5.339319525896066,-5.555238598394001,16.96144294859511,17.570892295724242,1.0359314563611235,0.999966006545983,0.0,-16.746276026735927,-16.746276026735927,-16.746276026735927,-16.747712322667542,262.6522150861591,phase,-16.746276026735927,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.04310734501999,40.801017145378836,5.860981286548172,37.63862773070559,42.03402834615686,5.959904938655415,37.04310734502,40.80101714537883,5.860981286548173,37.638627730705586,42.03402834615686,5.959904938655414,-31.892352169332664,-34.00328585378781,0.3678830826281372,37.04310734501999,40.801017145378836,5.860981286548172,37.04310734502,40.80101714537883,5.860981286548173,nan,-31.892352169332664,nan,-34.00328585378781,False,7.022411938174273,c3943ef6b8062579,,-5.339319525896066,-5.555238598394001,-3.39934540170006e-05,tone,-16.746276026735927,20,-7.34962760426848,-10.50809041309164,0.9917202816708248,1.0084206292350284,0.0,16,-16.903793560965205,0.07386212305604836,-16.903793560965205,move+1:OK,1,35
20,20400,0,8,6372,-3.006696000708123,-2.362465246496143,18.078745703249112,18.67284001226759,1.0328614782668084,1.0021400033359544,0.0,2.7998970304319832,2.7998970304319832,2.7998970304319832,-3.281328923235765,237.95255925853155,phase,2.7998970304319832,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.71536772461043,41.50567419105939,5.972652445948578,37.20383138564957,41.575952190130906,5.887679632167703,37.71536772461044,41.50567419105939,5.972652445948579,37.203831385649565,41.575952190130906,5.8876796321677025,-36.53165713215196,-46.966796095462755,-0.6565437808569488,37.71536772461043,41.50567419105939,5.972652445948578,37.71536772461044,41.50567419105939,5.972652445948579,nan,-36.53165713215196,nan,-46.966796095462755,False,6.6937001120284725,c43226e2867f192c,,-3.006696000708123,-2.362465246496143,0.0021400033359544324,tone,2.7998970304319832,1,-8.41075705749987,-11.32804868477128,0.9920916814952689,1.0080437815759196,0.0,,,,,,,
21,21420,0,7,4388,4.007031752557646,4.310440834911658,17.804124028128612,18.4506312312606,1.0363122163219363,1.0029092919908864,0.0,2.701450113855239,2.701450113855239,2.701450113855239,-3.565937855839418,-35.16066209214067,phase,2.701450113855239,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.54567178563187,41.37210743973975,5.944463751766092,37.76212556922203,41.10258510373279,5.980419529771102,37.54567178563187,41.37210743973977,5.944463751766092,37.76212556922202,41.102585103732785,5.980419529771101,-37.05121723882233,-46.988397420674616,-0.025152486392387985,37.54567178563187,41.37210743973975,5.944463751766092,37.54567178563187,41.37210743973977,5.944463751766092,nan,-37.05121723882233,nan,-46.988397420674616,False,7.443038070137889,880c9c1e6a508dc3,,4.007031752557646,4.310440834911658,0.002909291990886409,tone,2.701450113855239,2,-6.997116423721545,-9.831432843482588,0.9925967812623289,1.007532048957991,0.0,,,,,,,
