iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
10,10200,0,8,3121,-0.852197064396961,2.3370064206143755,83.24558671629177,84.01721991165725,1.0092693586027002,0.9982116891412918,0.0,-85.46940997393601,-85.46940997393601,-85.46940997393601,-85.40501046722305,121.73393665435232,phase,-85.46940997393601,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.810592375713775,44.78878901111738,5.9884704943046145,37.69566392130086,43.957571217726596,5.96937938892041,37.81059237571376,44.78878901111738,5.988470494304612,37.695663921300856,43.95757121772657,5.969379388920409,-19.18621121293424,-19.44563933791911,-1.8218771927407533,37.810592375713775,44.78878901111738,5.9884704943046145,37.81059237571376,44.78878901111738,5.988470494304612,nan,-19.18621121293424,nan,-19.44563933791911,False,15.643839829434064,5cc1d40363cdc0db,,-0.852197064396961,2.3370064206143755,-0.0017883108587082308,tone,-85.46940997393601,11,-3.9942156634302197,-7.564957811254931,0.9846406473543415,1.01585417400086,0.0,,,,,,,
11,11220,0,8,5871,-4.370750206782368,-3.686744548906317,82.6958587182718,84.17312672444197,1.0178638692319881,0.9986150686322917,0.0,-82.74569040255453,-82.74569040255453,-82.74569040255453,-82.71006734513182,106.85376006987755,phase,-82.74569040255453,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.52512893670484,43.38497577229685,5.941051318389508,37.86774416626337,44.2258219216231,5.99796414721983,37.52512893670483,43.38497577229681,5.9410513183895075,37.867744166263364,44.22582192162309,5.997964147219829,-19.40334000931642,-19.664551883756204,0.275776097604183,37.52512893670484,43.38497577229685,5.941051318389508,37.52512893670483,43.38497577229681,5.9410513183895075,nan,-19.40334000931642,nan,-19.664551883756204,False,17.0153139543995,bf7657ace667b6de,,-4.370750206782368,-3.686744548906317,-0.001384931367708342,tone,-82.74569040255453,12,-5.547840913905294,-8.835180078527044,0.9844020069036142,1.0161007209057555,0.0,,,,,,,
12,12240,0,8,7227,-1.8441386918533358,-1.9262503997748486,81.28705263773573,81.85552999234197,1.0069934551218105,1.0016099958197777,0.0,-92.32376942202502,-92.32376942202502,-92.32376942202502,-92.40676188817085,110.91956279859671,phase,-92.32376942202502,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.117418709486465,43.84439587347751,6.039438323834962,37.616539111101474,44.03596847206848,5.956235732741109,38.11741870948647,43.844395873477524,6.039438323834963,37.61653911110149,44.03596847206852,5.956235732741112,-18.58681942991843,-18.746849329337692,0.06635655410915575,38.117418709486465,43.84439587347751,6.039438323834962,38.11741870948647,43.844395873477524,6.039438323834963,nan,-18.58681942991843,nan,-18.746849329337692,False,17.194814941059402,6f09571c4180d42f,,-1.8441386918533358,-1.9262503997748486,0.0016099958197777209,tone,-92.32376942202502,13,-6.203516682160677,-9.498684813884601,0.9846793614489311,1.0158148954487485,0.0,,,,,,,
13,13260,0,8,5291,-0.7709428477049727,-1.395707361559611,82.8053754936531,84.39180822192563,1.0191585717571454,1.0003432648137354,0.0,-92.71082756072728,-92.71082756072728,-92.71082756072728,-92.74701373733426,176.0323862178956,phase,-92.71082756072728,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.66340195260874,43.570361105813895,5.9640202579084285,38.25774849196233,43.69237717654136,6.0627489189306205,37.66340195260873,43.570361105813866,5.964020257908428,38.25774849196233,43.69237717654137,6.0627489189306205,-18.55888617147753,-18.72415986081842,1.1119798005133972,37.66340195260874,43.570361105813895,5.9640202579084285,37.66340195260873,43.570361105813866,5.964020257908428,nan,-18.55888617147753,nan,-18.72415986081842,False,16.032975810688857,7f4e6bfe810043c3,,-0.7709428477049727,-1.395707361559611,0.00034326481373536666,tone,-92.71082756072728,14,-6.477544967164734,-9.979577128748781,0.9847385124600105,1.0157538950236449,0.0,,,,,,,
14,14280,0,7,5263,5.237724295605253,5.386610880627288,82.63034544800541,83.5870064650782,1.0115775991481817,0.9992694388430429,0.0,-87.14687366966342,-87.14687366966342,-87.14687366966342,-87.12175555496282,115.97792397568017,phase,-87.14687366966342,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.74761234902807,44.2161482975576,5.978008695851839,38.74346463804785,44.89630449013373,6.14343266412755,37.747612349028074,44.2161482975576,5.97800869585184,38.74346463804783,44.89630449013369,6.143432664127547,-19.002633406619683,-19.242062311462842,-0.9818602523666269,37.74761234902807,44.2161482975576,5.978008695851839,37.747612349028074,44.2161482975576,5.97800869585184,nan,-19.002633406619683,nan,-19.242062311462842,False,14.867334316866842,b795f2369f6d6752,,5.237724295605253,5.386610880627288,-0.0007305611569571324,tone,-87.14687366966342,15,-4.615930457052555,-8.123503706381385,0.9846126154112921,1.0158838522749931,0.0,,,,,,,
15,15300,0,7,6419,-2.0154965482038047,-1.5676862795898265,83.35652019292937,84.50895313829506,1.0138253485474007,1.000420594660144,0.0,-92.96104835006423,-92.96104835006423,-92.96104835006423,-92.99438221757657,130.96643294534903,phase,-92.96104835006423,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.88400732773812,43.38657011798367,6.000665669059488,38.19186144124466,45.542325802542635,6.051804226120376,37.88400732773811,43.38657011798365,6.0006656690594875,38.19186144124466,45.542325802542635,6.051804226120376,-18.524715779157756,-18.710916868621446,0.6725151824859393,37.88400732773812,43.38657011798367,6.000665669059488,37.88400732773811,43.38657011798365,6.0006656690594875,nan,-18.524715779157756,nan,-18.710916868621446,False,16.7023894755902,6a3772d39a875c52,,-2.0154965482038047,-1.5676862795898265,0.0004205946601441024,tone,-92.96104835006423,16,-5.332378510662616,-8.663614858485722,0.9846850869027537,1.0158091105293434,0.0,,,,,,,
16,16320,0,8,8141,-4.088755117206578,-3.530715319970964,83.41273950912799,84.36564360397153,1.0114239635390379,0.9985929466084554,0.0,-86.01308651620836,-86.01308651620836,-86.01308651620836,-85.95886503755861,114.12966950534766,phase,-86.01308651620836,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.458219473853035,43.7875698373844,5.929936789676584,38.07461271818121,44.18074769611895,6.032327694050035,37.45821947385303,43.7875698373844,5.929936789676583,38.07461271818121,44.18074769611894,6.032327694050035,-19.08076831487744,-19.333673655813122,-0.8126924483959423,37.458219473853035,43.7875698373844,5.929936789676584,37.45821947385303,43.7875698373844,5.929936789676583,nan,-19.08076831487744,nan,-19.333673655813122,False,15.560965786358032,e6d222eb58ce9c17,,-4.088755117206578,-3.530715319970964,-0.001407053391544566,tone,-86.01308651620836,17,-6.785700298569039,-9.880133148369815,0.9844426236168059,1.0160595900568854,0.0,,,,,,,
17,17340,0,7,7587,-5.508082991436325,-6.313273589549425,83.38344094293701,82.930701400805,0.9945703902715908,1.00106345662893,0.0,-92.04693167314514,-92.04693167314514,-92.04693167314514,-92.10212112674476,137.48084562396804,phase,-92.04693167314514,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.580084368375125,43.78437701032599,5.950180127637065,38.120293059784,44.72512864968358,6.039915790661794,37.58008436837513,43.784377010326,5.950180127637066,38.120293059784,44.7251286496836,6.039915790661794,-18.55312468385582,-18.703128431363417,0.3193543112384636,37.580084368375125,43.78437701032599,5.950180127637065,37.58008436837513,43.784377010326,5.950180127637066,nan,-18.55312468385582,nan,-18.703128431363417,False,17.079253344682318,b0a31087e8315287,,-5.508082991436325,-6.313273589549425,0.0010634566289300373,tone,-92.04693167314514,18,-8.743995277630328,-12.054853782834364,0.984625833222736,1.015870697257559,0.0,,,,,,,
18,18360,0,7,1759,11.631339713041871,13.913369081973524,81.68566228546234,83.27279268680154,1.019429730468399,0.9990343164590421,0.0,-86.66528017442165,-86.66528017442165,-86.66528017442165,-86.63920547902288,73.98088001819437,phase,-86.66528017442165,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.27363299758322,44.14265086641568,5.89927458431615,38.05114878690204,44.16629935311522,6.0284300310468515,37.27363299758323,44.14265086641569,5.899274584316151,38.05114878690204,44.16629935311522,6.0284300310468515,-18.9959517191586,-19.217350573952498,-0.42683674323822096,37.27363299758322,44.14265086641568,5.89927458431615,37.27363299758323,44.14265086641569,5.899274584316151,nan,-18.9959517191586,nan,-19.217350573952498,False,17.6037482073301,e7cd9ad3bbbdaa59,,11.631339713041871,13.913369081973524,-0.0009656835409579401,tone,-86.66528017442165,19,-4.609461364133316,-7.261252400456763,0.9844594367545355,1.0160425398852708,0.0,,,,,,,
19,19380,0,8,4507,6.226548665059754,7.248794672184666,82.76279314443491,83.56041153761717,1.00963740302711,1.0009598125107957,0.0,-91.36906053741869,-91.36906053741869,-91.36906053741869,-91.41870922375179,116.68327617670083,phase,-91.36906053741869,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.746126143513685,42.764181908789716,5.977761817859417,37.8997606938176,44.0831937684805,6.003282507278671,37.746126143513685,42.76418190878971,5.977761817859417,37.899760693817605,44.08319376848052,6.003282507278673,-18.741436354490848,-18.890681720179174,0.0704267851317475,37.746126143513685,42.764181908789716,5.977761817859417,37.746126143513685,42.76418190878971,5.977761817859417,nan,-18.741436354490848,nan,-18.890681720179174,False,17.85971936900052,4e9c7a2c0b893a70,,6.226548665059754,7.248794672184666,0.0009598125107956879,tone,-91.36906053741869,20,-2.3957672784172206,-4.764232801699496,0.9846247936391949,1.0158720417218168,0.0,19,-89.84135116058705,0.8070282817636788,-89.84135116058705,move+1:OK,1,31
20,20400,0,8,5859,-1.3867743478502006,-2.664855972245088,81.08231083129031,81.79738838261997,1.008819156040305,1.0040955538785268,0.0,-74.16415727707425,-74.16415727707425,-74.16415727707425,-74.39486826393222,116.19980216946325,phase,-74.16415727707425,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.86983283248732,44.39590777350227,5.998311101742081,37.92685406989903,43.97034432406538,6.00778306808954,37.86983283248733,44.39590777350229,5.9983111017420825,37.92685406989903,43.97034432406538,6.00778306808954,-20.525342230377976,-20.713422017242145,0.9076662645829126,37.86983283248732,44.39590777350227,5.998311101742081,37.86983283248733,44.39590777350229,5.9983111017420825,nan,-20.525342230377976,nan,-20.713422017242145,False,16.845095293532,ea1935f4772f327e,,-1.3867743478502006,-2.664855972245088,0.004095553878526781,tone,-74.16415727707425,1,-2.888717511727544,-5.682359841306703,0.9853304958203792,1.0151469137533822,0.0,,,,,,,
21,21420,0,8,4051,-5.173712127394036,-6.424842937798635,83.54015089965564,83.10426382801802,0.9947823044734359,1.001388396961608,0.0,-72.04888133186988,-72.04888133186988,-72.04888133186988,-72.10625763698206,112.09858257955432,phase,-72.04888133186988,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.76262400070079,44.07777918738897,5.980502325697806,38.01586309040884,44.15580684035387,6.022568619669244,37.7626240007008,44.077779187389005,5.980502325697808,38.01586309040885,44.15580684035386,6.0225686196692445,-20.58669458614553,-20.861109919493757,1.3738998073554227,37.76262400070079,44.07777918738897,5.980502325697806,37.7626240007008,44.077779187389005,5.980502325697808,nan,-20.58669458614553,nan,-20.861109919493757,False,18.37206272424594,caece20d9c25ac0b,,-5.173712127394036,-6.424842937798635,0.0013883969616079739,tone,-72.04888133186988,2,-4.72647575859907,-7.897502297796322,0.9855699010470302,1.014900606020428,0.0,,,,,,,
22,22440,0,7,3955,5.868543069288161,4.11026440463541,82.79287210710672,83.77056946947303,1.0118089557407972,1.001045011421816,0.0,-72.64426341223796,-72.64426341223796,-72.64426341223796,-72.68521711249957,113.31827059524522,phase,-72.64426341223796,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.79022614350668,43.79117123225366,5.985087399253602,37.74643851742374,44.273439846153025,5.9778137072132465,37.790226143506686,43.791171232253646,5.985087399253603,37.746438517423755,44.27343984615304,5.977813707213249,-20.571890998595155,-20.8426130076278,1.0546279238045049,37.79022614350668,43.79117123225366,5.985087399253602,37.790226143506686,43.791171232253646,5.985087399253603,nan,-20.571890998595155,nan,-20.8426130076278,False,15.743384713283309,37f3f068db429fc1,,5.868543069288161,4.11026440463541,0.0010450114218159001,tone,-72.64426341223796,3,-2.6424124445015327,-6.480030938444865,0.985750139112659,1.0147151977972115,0.0,,,,,,,
23,23460,0,7,5643,-1.8718079160009153,-1.7824167594637736,82.96098515325869,84.95836831324198,1.0240761745571536,1.001456374556262,0.0,-74.30526144695112,-74.30526144695112,-74.30526144695112,-74.37597126085493,120.91839953005497,phase,-74.30526144695112,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.64521039737011,43.459537608440314,5.960998404878756,38.00781532959104,44.49638028107644,6.021231782324094,37.645210397370114,43.4595376084403,5.960998404878757,38.00781532959104,44.49638028107644,6.021231782324094,-20.38151685683348,-20.626389102762662,-1.734641368741566,37.64521039737011,43.459537608440314,5.960998404878756,37.645210397370114,43.4595376084403,5.960998404878757,nan,-20.38151685683348,nan,-20.626389102762662,False,15.43486730495804,739f71b91b5c8024,,-1.8718079160009153,-1.7824167594637736,0.001456374556261908,tone,-74.30526144695112,4,-3.3070157193131906,-7.094829915701333,0.9860013728614101,1.0144569579468723,0.0,,,,,,,
24,24480,0,8,8007,3.32931304509691,3.982027206015097,81.00318624104048,81.76746153906721,1.0094351263634553,1.0012388502645748,0.0,-73.9524686737548,-73.9524686737548,-73.9524686737548,-73.99777535128415,102.96018083683266,phase,-73.9524686737548,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.687189652168904,44.08722043912603,5.967971703018091,37.447590660894654,43.58962946452102,5.928171206128681,37.687189652168904,44.08722043912603,5.967971703018091,37.44759066089465,43.589629464521025,5.928171206128679,-20.441285025830776,-20.67857152346106,-1.1033109726961214,37.687189652168904,44.08722043912603,5.967971703018091,37.687189652168904,44.08722043912603,5.967971703018091,nan,-20.441285025830776,nan,-20.67857152346106,False,16.458287889903932,ea5aae77c20bf623,,3.32931304509691,3.982027206015097,0.00123885026457482,tone,-73.9524686737548,5,-2.125212531349775,-5.720982054352963,0.9862151367721973,1.01423729702648,0.0,,,,,,,
25,25500,0,8,379,-9.244782960667816,-7.896005972846258,81.67725599852292,83.22755462366618,1.0189807873218866,1.00042824666078,0.0,-74.01349715208474,-74.01349715208474,-74.01349715208474,-74.04229277123508,55.85624455724209,phase,-74.01349715208474,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.082714431258616,43.1965323658643,6.033673493564555,37.84931050445999,44.521826343402154,5.994902077152823,38.082714431258616,43.1965323658643,6.033673493564555,37.84931050445999,44.521826343402196,5.994902077152823,-20.44092120124507,-20.688027785544648,-0.23097132380556928,38.082714431258616,43.1965323658643,6.033673493564555,38.082714431258616,43.1965323658643,6.033673493564555,nan,-20.44092120124507,nan,-20.688027785544648,False,16.82978967301002,b73141dac6fcbf4d,,-9.244782960667816,-7.896005972846258,0.00042824666077989626,tone,-74.01349715208474,6,-5.406113336445746,-8.445790241350682,0.9862890468565457,1.0141613194098948,0.0,,,,,,,
26,26520,0,7,2799,-5.486737451193676,-6.073800774906648,81.3667316652334,82.26941183130691,1.011093971056714,0.9995179318834062,0.0,-73.00132587222433,-73.00132587222433,-73.00132587222433,-72.98831326593773,105.08720183095669,phase,-73.00132587222433,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.62976483750817,42.582527272002515,5.958432697260494,38.34080144283379,44.131468257483164,6.076545090171727,37.62976483750816,42.5825272720025,5.958432697260493,38.34080144283381,44.131468257483164,6.07654509017173,-20.43397358522485,-20.710494680649486,0.4952040667503139,37.62976483750817,42.582527272002515,5.958432697260494,37.62976483750816,42.5825272720025,5.958432697260493,nan,-20.43397358522485,nan,-20.710494680649486,False,14.543222395254011,60a2508dca5dd10e,,-5.486737451193676,-6.073800774906648,-0.00048206811659379234,tone,-73.00132587222433,7,-7.3531674115551295,-10.541936318440541,0.9862058416184796,1.014246917270399,0.0,,,,,,,
