iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
8,8160,0,7,1647,-31.473662466960135,-37.48728892927642,14.343171981986156,13.590502252499975,0.9475241787220099,0.0,-45.61352116926181,-45.61352116926181,-45.61352116926181,-46.053819445653126,-9.46143599398725,phase,36.26275333168534,39.78875421985161,5.73135437403411,36.29444048266645,39.988929498259346,5.736618020376488,36.262753331685346,39.78875421985161,5.731354374034112,36.29444048266645,39.98892949825935,5.736618020376488,-23.851086662634252,-24.900600980142347,4.068350297008576,36.26275333168534,39.78875421985161,5.73135437403411,36.262753331685346,39.78875421985161,5.731354374034112,nan,-23.851086662634252,nan,-24.900600980142347,False,8.438761482249225,93301f1efc4762bc,,-31.473662466960135,-37.48728892927642,-0.05247582127799011,-45.61352116926181,9,-24.463734210721498,-28.144318896947638,1.0027514853020756,0.9988719612074946,0.0,,,,,,,
9,9180,0,7,8111,-37.425417049468635,-36.832315068503405,15.318865657105551,15.844543338337388,1.0343157054183059,0.0,-43.503092044204315,-43.503092044204315,-43.503092044204315,-44.105281814883966,-9.145025005041092,phase,37.1228393848211,40.173884834750254,5.874225811432077,36.95898862220568,40.746989627474846,5.847008076778353,37.122839384821084,40.17388483475024,5.8742258114320745,36.95898862220568,40.74698962747486,5.847008076778353,-25.056424953747868,-25.173743517459513,-0.43923875432514947,37.1228393848211,40.173884834750254,5.874225811432077,37.122839384821084,40.17388483475024,5.8742258114320745,nan,-25.056424953747868,nan,-25.173743517459513,False,6.206150570512959,6f0fb91fc1d955ad,,-37.425417049468635,-36.832315068503405,0.034315705418305864,-43.503092044204315,10,-37.52668765363564,-41.05018749134929,1.0087732571031198,0.9930724995309754,0.0,,,,,,,
10,10200,0,7,6192,11.25215129024506,8.405613895564287,14.259194968079893,14.240588858458626,0.9986951500654196,0.0,-40.0665800312282,-40.0665800312282,-40.0665800312282,-40.621977577668574,-17.87734731066893,phase,36.19465095083049,40.181845350489105,5.720041686184468,36.124942100915746,40.282868599877546,5.708462143009261,36.1946509508305,40.181845350489134,5.720041686184469,36.12494210091575,40.282868599877574,5.708462143009262,-25.02169352088515,-25.797488059938427,0.6625536296784205,36.19465095083049,40.181845350489105,5.720041686184468,36.1946509508305,40.181845350489134,5.720041686184469,nan,-25.02169352088515,nan,-25.797488059938427,False,6.063568917451071,82f65a4152c933a3,,11.25215129024506,8.405613895564287,-0.0013048499345803544,-40.0665800312282,11,-33.62268551652983,-38.08769999437703,1.0085429050023758,0.9932995626668516,0.0,,,,,,,
11,11220,0,8,279,14.20341278728629,18.554206735308483,16.275208896106914,16.437374340676687,1.0099639547243269,0.0,-46.018756346067796,-46.018756346067796,-46.018756346067796,-46.13742866106304,-26.70828576340293,phase,36.90288437113159,40.85089859847429,5.83768843374279,36.73156724850699,40.439092116422266,5.809230439951328,36.902884371131584,40.850898598474295,5.837688433742789,36.73156724850699,40.43909211642227,5.809230439951328,-24.64180989376624,-24.782564771625033,-2.1478585134475736,36.90288437113159,40.85089859847429,5.83768843374279,36.902884371131584,40.850898598474295,5.837688433742789,nan,-24.64180989376624,nan,-24.782564771625033,False,6.69512217399834,fbc76d75bce3a517,,14.20341278728629,18.554206735308483,0.009963954724326873,-46.018756346067796,12,-28.693599752411057,-31.549921663011737,1.0103014932748982,0.991584641486579,0.0,,,,,,,
12,12240,0,8,900,44.97247202011867,42.39326444780147,19.694303562146903,19.744538682682787,1.0025507436897865,0.0,-41.26545752040599,-41.26545752040599,-41.26545752040599,-41.89699588543701,-27.70588180520843,phase,37.91708223282205,42.54443264050365,6.006159839339211,37.63200902712247,42.72054277702658,5.958805486232969,37.91708223282204,42.54443264050365,6.00615983933921,37.632009027122486,42.72054277702659,5.958805486232972,-24.558376475413475,-25.553824240417136,0.12112234477584138,37.91708223282205,42.54443264050365,6.006159839339211,37.91708223282204,42.54443264050365,6.00615983933921,nan,-24.558376475413475,nan,-25.553824240417136,False,7.298548538265672,a8716418372e72d4,,44.97247202011867,42.39326444780147,0.002550743689786472,-41.26545752040599,13,-13.113730464067189,-16.58635533095763,1.01075247180268,0.9911431439369146,0.0,,,,,,,
13,13260,0,7,848,39.723815836442704,37.21216076085801,14.179521579567021,15.025618165383264,1.0596703196979145,0.0,-47.595336916208055,-47.595336916208055,-47.595336916208055,-48.4558022521124,23.047468763381247,phase,36.07548477324565,39.71085216416704,5.700246640074028,36.772255934842455,40.41669602014028,5.815989357947252,36.07548477324565,39.71085216416703,5.700246640074028,36.772255934842455,40.41669602014028,5.815989357947252,-23.453765513111794,-24.305311759669806,-0.1062212662122004,36.07548477324565,39.71085216416704,5.700246640074028,36.07548477324565,39.71085216416703,5.700246640074028,nan,-23.453765513111794,nan,-24.305311759669806,False,6.206186988159109,dc3eef215a8bc214,,39.723815836442704,37.21216076085801,0.059670319697914476,-47.595336916208055,14,0.6417001983563289,-3.4457142984557834,1.0213070583500665,0.9813761251254931,0.0,,,,,,,
14,14280,0,7,3185,-62.18912320751747,-58.7058321696345,15.288846037956747,15.325981075118456,1.0024288973196223,0.0,-39.90322219036937,-39.90322219036937,-39.90322219036937,-43.10792590342918,-42.88554584219284,phase,36.398864109531495,40.57553414047468,5.75396413779593,36.67144092855907,40.633493537448686,5.799242679162638,36.398864109531495,40.575534140474694,5.75396413779593,36.67144092855908,40.63349353744869,5.799242679162639,-25.3744484616196,-25.29265309015748,-1.4563749503263335,36.398864109531495,40.57553414047468,5.75396413779593,36.398864109531495,40.575534140474694,5.75396413779593,nan,-25.3744484616196,nan,-25.29265309015748,False,5.630232398813625,7e90a56b9baf0be3,align_margin=5.6,,,,,,,,,,,,,,,,,
14,14280,0,7,7248,5.594813482872638,4.4549218833640225,15.065834261294315,15.292466947255111,1.015042823519109,0.0,-39.234688924608,-39.234688924608,-39.234688924608,-41.742496304749544,2.356693724748355,phase,36.87585775196023,41.28191497419702,5.83319896211964,36.09391206520867,40.36740427508767,5.703307652028019,36.87585775196024,41.281914974197036,5.833198962119642,36.093912065208656,40.36740427508765,5.703307652028017,-25.307784927868255,-25.51000593358914,-1.9148034383781898,36.87585775196023,41.28191497419702,5.83319896211964,36.87585775196024,41.281914974197036,5.833198962119642,nan,-25.307784927868255,nan,-25.51000593358914,False,6.765445393854814,b2daecaa556933d6,,5.594813482872638,4.4549218833640225,0.015042823519108905,-39.234688924608,15,2.5590322122649507,-1.8569017939962695,1.023995643171643,0.978830944946921,0.0,,,,,,,
15,15300,0,8,4424,29.667424787660693,32.17562684899269,13.12019889578675,13.486741165051608,1.027937249440827,0.0,-43.656588197065005,-43.656588197065005,-43.656588197065005,-45.580092281315515,9.963156743163418,phase,36.33753213379243,39.60816693403686,5.743776101958876,36.43571328399063,39.92145635107644,5.7600852631213675,36.33753213379242,39.608166934036845,5.743776101958875,36.43571328399064,39.921456351076436,5.760085263121369,-24.25464073819487,-24.987855071079412,-0.6047009005943365,36.33753213379243,39.60816693403686,5.743776101958876,36.33753213379242,39.608166934036845,5.743776101958875,nan,-24.25464073819487,nan,-24.987855071079412,False,6.784613579285138,4614fc6a005d3f71,,29.667424787660693,32.17562684899269,0.027937249440826983,-43.656588197065005,16,12.699308437972226,9.64811800056909,1.0290019769708243,0.974175483001413,0.0,,,,,,,
16,16320,0,7,5156,-64.78139409397568,-65.61192968082489,15.569661774984912,15.479231178567204,0.9941918714918394,0.0,-45.39309028773741,-45.39309028773741,-45.39309028773741,-49.282186461084486,-0.9908044148509988,phase,36.64468793883822,41.206968957174695,5.794798660936582,36.80213250734504,41.53936160159782,5.820952243745024,36.64468793883822,41.20696895717469,5.794798660936582,36.802132507345036,41.53936160159782,5.820952243745023,-23.85601389315781,-24.284957557320595,1.2362954760787517,36.64468793883822,41.206968957174695,5.794798660936582,36.64468793883822,41.20696895717469,5.794798660936582,nan,-23.85601389315781,nan,-24.284957557320595,False,6.157971457439036,5e40f3cfa00e167a,,-64.78139409397568,-65.61192968082489,-0.005808128508160593,-45.39309028773741,17,-9.335137015318052,-13.924817049630073,1.0279560762202797,0.9751714415255953,0.0,,,,,,,
17,17340,0,8,7056,35.83308348139858,33.30345002550048,14.68291319783544,14.266428058865914,0.9716347067262562,0.0,-39.36521742708114,-39.36521742708114,-39.36521742708114,-45.79436153914953,29.737398834872245,phase,36.36243627551749,40.63321270890057,5.747913002577657,36.66045553772999,39.805206993887,5.797417863410297,36.3624362755175,40.63321270890059,5.747913002577659,36.660455537729995,39.80520699388701,5.797417863410299,-25.27320282609661,-24.783574236072358,-0.5471930690391325,36.36243627551749,40.63321270890057,5.747913002577657,36.3624362755175,40.63321270890059,5.747913002577659,nan,-25.27320282609661,nan,-24.783574236072358,False,6.311573114682568,6b9df81742a652e5,,35.83308348139858,33.30345002550048,-0.02836529327374382,-39.36521742708114,18,2.8653640650432646,-1.9718342072595547,1.0228533779947395,0.9801534364609595,0.0,,,,,,,
18,18360,0,8,4396,21.97350149652017,25.574817756345468,13.966359956366132,13.757430197721819,0.9850405002236049,0.0,-47.166563401026245,-47.166563401026245,-47.166563401026245,-48.12246242449549,-13.149337860435176,phase,36.32989953003796,39.69459249165301,5.742508227581058,36.38508788762987,39.773492178387045,5.751675728842172,36.32989953003796,39.69459249165302,5.742508227581058,36.38508788762988,39.77349217838704,5.751675728842174,-23.46872574499537,-24.452049191357922,-1.4719488240500622,36.32989953003796,39.69459249165301,5.742508227581058,36.32989953003796,39.69459249165302,5.742508227581058,nan,-23.46872574499537,nan,-24.452049191357922,False,7.572828993861008,43b4edf694a06135,,21.97350149652017,25.574817756345468,-0.014959499776395102,-47.166563401026245,19,10.384257475611452,7.160599431947961,1.020175637390845,0.9827583607197006,0.0,,,,,,,
19,19380,0,8,1160,-18.2047018171305,-20.853083580629388,14.910250831629378,15.324720968285822,1.0277976635897514,0.0,-47.890131721978875,-47.890131721978875,-47.890131721978875,-48.124490081817264,18.91678190435214,phase,36.167170156080346,39.96921279599732,5.715476770113015,36.64969132438054,40.46044875561964,5.7956297881030805,36.167170156080346,39.96921279599733,5.715476770113015,36.64969132438055,40.46044875561964,5.795629788103081,-23.265055063323498,-24.322922944376735,-0.3860243525950011,36.167170156080346,39.96921279599732,5.715476770113015,36.167170156080346,39.96921279599733,5.715476770113015,nan,-23.265055063323498,nan,-24.322922944376735,False,7.432671922882027,d115de232a1c3dec,,-18.2047018171305,-20.853083580629388,0.027797663589751442,-47.890131721978875,20,4.1386215258141155,-0.2660270359004908,1.0251383747457088,0.9781069416981488,0.0,16,-43.288295619980445,0.7724918788802868,-43.288295619980445,move+1:OK,1,25
20,20400,0,7,5019,0.19426728353556655,-1.2018632150655577,15.199349183110895,16.134602214751272,1.0615324393415215,0.0,-39.70702145455624,-39.70702145455624,-39.70702145455624,-49.77750797037807,34.27756056128217,phase,36.68428740718853,39.75564708492204,5.801376645712381,37.144812338531324,40.94513531179045,5.877875803742746,36.68428740718852,39.75564708492203,5.80137664571238,37.14481233853131,40.94513531179044,5.877875803742743,-25.885884452404145,-24.019067868947804,-2.9075831316877823,36.68428740718853,39.75564708492204,5.801376645712381,36.68428740718852,39.75564708492203,5.80137664571238,nan,-25.885884452404145,nan,-24.019067868947804,False,5.686784443909649,b676799c8428875f,align_margin=5.7,,,,,,,,,,,,,,,,,
20,20400,0,8,772,-55.20485119920674,-51.41644719589188,13.20030961093003,12.427223332969794,0.9414342314122609,0.0,-40.59805608887767,-40.59805608887767,-40.59805608887767,-43.162324611123914,3.9301371898403663,phase,36.05166957950231,39.22966216832784,5.696290627824305,36.38466995037626,39.50276244213044,5.751606304049213,36.0516695795023,39.22966216832783,5.696290627824303,36.38466995037625,39.502762442130425,5.751606304049211,-24.681111915284735,-25.37409230871201,-2.815791711991447,36.05166957950231,39.22966216832784,5.696290627824305,36.0516695795023,39.22966216832783,5.696290627824303,nan,-24.681111915284735,nan,-25.37409230871201,False,7.102261044088108,05fb7265f736d285,,-55.20485119920674,-51.41644719589188,-0.0585657685877391,-40.59805608887767,1,-14.709271008220824,-18.664584240001986,1.0146317218011993,0.9887551920015544,0.0,,,,,,,
21,21420,0,8,2200,32.43481698090883,35.340789337253895,16.280565653058876,16.173373672725326,0.9934159547881919,0.0,-37.42008159707906,-37.42008159707906,-37.42008159707906,-39.482810789475906,-1.0580641309656014,phase,36.83457163864767,40.200849985690255,5.826340803762071,36.761561000042,40.695776530146205,5.814212790704652,36.834571638647674,40.20084998569027,5.826340803762073,36.761561000042,40.695776530146226,5.814212790704652,-26.324401914464044,-26.01713814238682,-0.8900060777941015,36.83457163864767,40.200849985690255,5.826340803762071,36.834571638647674,40.20084998569027,5.826340803762073,nan,-26.324401914464044,nan,-26.01713814238682,False,8.59611031225116,5b7c05ab7d92c5db,,32.43481698090883,35.340789337253895,-0.006584045211808109,-37.42008159707906,2,-3.520791780343533,-6.15463600600129,1.0134626551035064,0.9899019941540966,0.0,,,,,,,
22,22440,0,7,6295,3.755576007941144,0.03964822054520312,11.688756905265407,12.419436187532945,1.0625112908232688,0.0,-38.87132811719649,-38.87132811719649,-38.87132811719649,-39.033774793171204,-8.60273236179765,phase,34.996098588075604,38.71780197175137,5.520946609314885,35.780854862863166,39.841708643818244,5.651304794495543,34.99609858807559,38.71780197175135,5.5209466093148825,35.780854862863166,39.84170864381824,5.651304794495543,-24.989592735959427,-26.23779503074058,1.2766455932925376,34.996098588075604,38.71780197175137,5.520946609314885,34.99609858807559,38.71780197175135,5.5209466093148825,nan,-24.989592735959427,nan,-26.23779503074058,False,5.905367925692308,c9584c7dad097a59,align_margin=5.9,,,,,,,,,,,,,,,,,
22,22440,0,8,399,10.472405323666194,12.892906925889804,16.398542125264818,17.045832971438234,1.0394724629316987,0.0,-38.6515985463884,-38.6515985463884,-38.6515985463884,-38.797748784561655,-7.77700263965423,phase,36.79770940065175,41.28169577129826,5.820217508413912,37.539437710352225,41.11172867489387,5.94342819108841,36.79770940065175,41.28169577129826,5.820217508413912,37.539437710352225,41.11172867489387,5.94342819108841,-24.984276955417076,-26.2468179427777,0.5655386072414839,36.79770940065175,41.28169577129826,5.820217508413912,36.79770940065175,41.28169577129826,5.820217508413912,nan,-24.984276955417076,nan,-26.2468179427777,False,6.538424312571683,d626ddc43d64c4a5,,10.472405323666194,12.892906925889804,0.039472462931698704,-38.6515985463884,3,0.09586034277670308,-1.5960863205675073,1.0204633318435974,0.9833237273373785,0.0,,,,,,,
23,23460,0,7,3976,-37.90917735749887,-37.17963108049595,12.003478236698136,11.6851475741993,0.9734801316567054,0.0,-32.48868695508521,-32.48868695508521,-32.48868695508521,-35.162802411303744,-3.330913687411051,phase,35.905357871703934,39.27784841155931,5.6719863574259035,35.71727124828688,39.82237857750223,5.640742732273568,35.905357871703934,39.277848411559305,5.6719863574259035,35.717271248286885,39.822378577502235,5.640742732273569,-26.83684280826299,-27.16072156959511,2.0374396942707875,35.905357871703934,39.27784841155931,5.6719863574259035,35.905357871703934,39.277848411559305,5.6719863574259035,nan,-26.83684280826299,nan,-27.16072156959511,False,6.019877954863214,3a49120d7ed7aaca,,-37.90917735749887,-37.17963108049595,-0.02651986834329456,-32.48868695508521,4,-12.906284527195139,-14.829643608368887,1.0157273850319082,0.9880116327341767,0.0,,,,,,,
24,24480,0,7,983,65.33193789027777,62.33371346163551,24.23681648582247,23.846158397888377,0.9838816253709471,0.0,-35.65842941130837,-35.65842941130837,-35.65842941130837,-37.55257929360117,-20.307462295508465,phase,38.54635670419257,42.63487252273989,6.110690482424015,39.01867820029486,44.008809483901665,6.189149202706788,38.54635670419257,42.63487252273989,6.110690482424015,39.01867820029486,44.00880948390166,6.189149202706788,-26.58486569799723,-26.48848060878032,1.5792878201538247,38.54635670419257,42.63487252273989,6.110690482424015,38.54635670419257,42.63487252273989,6.110690482424015,nan,-26.58486569799723,nan,-26.48848060878032,False,6.657650972905464,76aca07ffd7ec23d,,65.33193789027777,62.33371346163551,-0.016118374629052856,-35.65842941130837,5,9.605836932323156,7.251877487893562,1.012862306992145,0.9908441887186904,0.0,,,,,,,
25,25500,0,8,687,19.033789232907495,19.891401049285477,15.431615602649744,15.35963800338663,0.995335705533596,0.0,-36.246184400437095,-36.246184400437095,-36.246184400437095,-37.085082449952395,-20.591433804903513,phase,36.66031326985377,40.356919498212456,5.797394230872721,37.019429018908035,41.19471620404294,5.857048009785388,36.660313269853795,40.356919498212484,5.797394230872724,37.01942901890801,41.19471620404293,5.857048009785385,-26.666189261664492,-26.718990286334353,-0.4026903429453448,36.66031326985377,40.356919498212456,5.797394230872721,36.660313269853795,40.356919498212484,5.797394230872724,nan,-26.666189261664492,nan,-26.718990286334353,False,6.114556530235493,5db1947b78629dc2,,19.033789232907495,19.891401049285477,-0.00466429446640404,-36.246184400437095,6,16.18306483934338,14.27819953379748,1.0120355565827417,0.9916567568624259,0.0,,,,,,,
26,26520,0,8,2255,-55.8472237386264,-55.92486660793693,17.171957587820593,18.316523035756003,1.0666531723061794,0.0,-34.389053878774874,-34.389053878774874,-34.389053878774874,-34.604810186981226,34.37754159873608,phase,37.599811881094105,42.07875925985149,5.953457123105334,37.139401147788895,41.082215601600126,5.8769769348486545,37.59981188109411,42.078759259851495,5.953457123105335,37.13940114778889,41.08221560160011,5.876976934848654,-25.995270386176745,-27.22602858217464,1.8386654797540878,37.599811881094105,42.07875925985149,5.953457123105334,37.59981188109411,42.078759259851495,5.953457123105335,nan,-25.995270386176745,nan,-27.22602858217464,False,7.919414498197878,6552ccc6af4bbe23,,-55.8472237386264,-55.92486660793693,0.0666531723061794,-34.389053878774874,7,-3.1310078544268016,-5.460185928031642,1.0238402481409974,0.9808125693420854,0.0,,,,,,,
