iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,skew_saturated,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
9,9180,0,7,3948,4.375962155610365,4.921657565715847,17.591599583930712,17.616615926655715,1.0014220618543328,0.0,-167.016311844846,-167.016311844846,37.60347204166714,42.6145296011251,5.954065123200523,37.15299172986153,41.816935245708926,5.8792345066215175,37.60347204166716,42.61452960112513,5.954065123200526,37.152991729861526,41.816935245708926,5.879234506621517,-13.5831824940689,-13.650222242753445,-0.4526235964204721,37.60347204166714,42.6145296011251,5.954065123200523,37.60347204166716,42.61452960112513,5.954065123200526,nan,-13.5831824940689,nan,-13.650222242753445,False,6.215653358695278,,4.375962155610365,4.921657565715847,0.0014220618543328012,-167.016311844846,7,-11.557350300507434,-4.754718509141688,0.9908781384898404,1.0104191781842853,165.0
10,10200,0,8,1808,4.623283965457061,3.853387948381786,17.667731706781698,17.54479986921316,0.993042013564121,0.0,-170.53477338010606,-170.53477338010606,37.12395014991428,41.649921039840336,5.8744103239060275,36.983125081893874,41.55548106905244,5.851017455464099,37.12395014991427,41.64992103984033,5.874410323906026,36.983125081893874,41.55548106905244,5.851017455464099,-13.39785221730571,-13.459751101282782,0.6776071716165672,37.12395014991428,41.649921039840336,5.8744103239060275,37.12395014991427,41.64992103984033,5.874410323906026,nan,-13.39785221730571,nan,-13.459751101282782,False,7.425700425705325,,4.623283965457061,3.853387948381786,-0.006957986435878971,-170.53477338010606,8,-9.92430449491914,-3.4199400221010903,0.9896715980765767,1.0116581333312553,165.0
11,11220,0,7,5152,0.13556122422383274,-1.513698618459097,16.099729412092852,17.42685608992574,1.0824316138404197,0.0,-166.9193643095238,-166.9193643095238,36.95632083977521,41.31684910619619,5.8465649235507,37.16611814646019,41.48479915456583,5.8814149744950495,36.95632083977521,41.31684910619619,5.8465649235507,37.1661181464602,41.48479915456583,5.88141497449505,-13.582207632017111,-13.652999099112632,1.3670775181491552,36.95632083977521,41.31684910619619,5.8465649235507,36.95632083977521,41.31684910619619,5.8465649235507,nan,-13.582207632017111,nan,-13.652999099112632,False,5.704809228283808,align_margin=5.7,,,,,,,,,,
11,11220,0,8,540,2.2421988977880494,4.012463529845816,17.123766812533493,17.283871882679126,1.0093498744697018,0.0,-123.9056994654233,-123.9056994654233,37.01901283991964,41.66166800125887,5.856978877063064,37.07479149700617,41.02316143089609,5.8662444347186335,37.01901283991964,41.661668001258874,5.856978877063064,37.074791497006174,41.02316143089611,5.866244434718634,-16.061744191125157,-16.157536800421973,-1.6756193000444508,37.01901283991964,41.66166800125887,5.856978877063064,37.01901283991964,41.661668001258874,5.856978877063064,nan,-16.061744191125157,nan,-16.157536800421973,False,7.012824399576734,,2.2421988977880494,4.012463529845816,0.009349874469701813,-123.9056994654233,9,-9.131344875030063,-2.0317613586017345,0.9912909264880195,1.0100181634470493,165.0
12,12240,0,8,7192,1.4651103743795617,0.43135840730985864,17.810629875656137,17.38986110548637,0.9763754132724481,0.0,-169.75882753127465,-169.75882753127465,37.19524502759584,41.51904263393387,5.886253326843163,37.20971333819232,42.03266735538896,5.8886567006964,37.19524502759584,41.51904263393388,5.886253326843163,37.209713338192316,42.03266735538894,5.888656700696399,-13.445509232163994,-13.508984806278871,0.7254370371621037,37.19524502759584,41.51904263393387,5.886253326843163,37.19524502759584,41.51904263393388,5.886253326843163,nan,-13.445509232163994,nan,-13.508984806278871,False,6.512237098148265,,1.4651103743795617,0.43135840730985864,-0.023624586727551855,-169.75882753127465,10,-8.614051094434721,-1.8822834105585105,0.9871926297566355,1.0142949208710068,165.0
13,13260,0,8,5072,-4.824962872750892,-4.293020769438905,17.147779044221977,17.053486738527265,0.9945011942682755,0.0,-168.29919423870547,-168.29919423870547,37.2645020774639,41.6631997627018,5.897757820176729,37.38740784531167,41.791678477964986,5.918174060683002,37.26450207746391,41.66319976270182,5.89775782017673,37.38740784531167,41.79167847796499,5.918174060683002,-13.490646935821765,-13.560506391636851,-0.16855278429430864,37.2645020774639,41.6631997627018,5.897757820176729,37.26450207746391,41.66319976270182,5.89775782017673,nan,-13.490646935821765,nan,-13.560506391636851,False,6.290137150933354,,-4.824962872750892,-4.293020769438905,-0.005498805731724454,-168.29919423870547,11,-10.324696975045805,-3.3636644550512935,0.9862426631707416,1.015276364515741,165.0
14,14280,0,7,6828,-5.735666948344882,-7.397543103526186,17.21815882521331,17.036696318824422,0.9894609808034082,0.0,-170.6820602618906,-170.6820602618906,37.20391666137773,41.615647724358936,5.887693797571052,37.34905690858228,41.872948284137465,5.911803473186425,37.203916661377725,41.61564772435892,5.8876937975710515,37.349056908582284,41.872948284137465,5.911803473186427,-13.395617097865822,-13.461861319022406,1.7280901660044203,37.20391666137773,41.615647724358936,5.887693797571052,37.203916661377725,41.61564772435892,5.8876937975710515,nan,-13.395617097865822,nan,-13.461861319022406,False,5.720045271624578,align_margin=5.7,,,,,,,,,,
14,14280,0,7,7856,-1.5257613547710365,-2.574845422380794,16.84941536615352,17.938557321027112,1.0646397475049147,0.0,-170.60901432270325,-170.60901432270325,37.1057628751179,41.01281355887199,5.871389181913273,37.14460872820356,40.95404333832902,5.877841981429163,37.1057628751179,41.012813558872,5.871389181913273,37.14460872820355,40.954043338329015,5.877841981429162,-13.414045216678986,-13.485173127236969,0.8667286566372401,37.1057628751179,41.01281355887199,5.871389181913273,37.1057628751179,41.012813558872,5.871389181913273,nan,-13.414045216678986,nan,-13.485173127236969,False,6.018547767276742,,-1.5257613547710365,-2.574845422380794,0.06463974750491475,-170.60901432270325,12,-10.866162573839732,-4.251300501088004,0.9973989965977796,1.004488901995516,165.0
15,15300,0,8,1048,-4.273685895324625,-2.6681102218011317,18.377567855814835,18.538424653607255,1.0087528882523769,0.0,-137.8765750728792,-137.8765750728792,37.78335960961308,42.30823927556668,5.983946779005495,37.133967473455314,41.470798086748744,5.876074331138757,37.783359609613065,42.30823927556666,5.983946779005493,37.133967473455314,41.47079808674874,5.876074331138757,-15.206730105376492,-15.250626420302,-1.2272633720797996,37.78335960961308,42.30823927556668,5.983946779005495,37.783359609613065,42.30823927556666,5.983946779005493,nan,-15.206730105376492,nan,-15.250626420302,False,7.747631017233679,,-4.273685895324625,-2.6681102218011317,0.008752888252376856,-137.8765750728792,13,-12.365853337983166,-5.180965901845775,0.9989267679408238,1.0029636212630846,165.0
16,16320,0,8,3766,-2.6622510671812303,-1.155524705180793,17.43063939853573,17.603264550528667,1.0099035467400832,0.0,-128.15051342058626,-128.15051342058626,37.91314651726025,41.55339519218721,6.005506065990076,37.67219522086337,42.46080117444343,5.9654809336982355,37.913146517260266,41.553395192187224,6.005506065990078,37.672195220863365,42.46080117444342,5.965480933698235,-15.817786973929511,-15.846766031323089,-1.215277087275927,37.91314651726025,41.55339519218721,6.005506065990076,37.913146517260266,41.553395192187224,6.005506065990078,nan,-15.817786973929511,nan,-15.846766031323089,False,6.389085794540642,,-2.6622510671812303,-1.155524705180793,0.009903546740083202,-128.15051342058626,14,-13.298642310526375,-5.5842045021690385,1.0006580285796627,1.0012424103628725,165.0
17,17340,0,8,6620,0.4195473006762579,0.22981245981731852,18.23364240408279,18.062130560802665,0.9905936598141399,0.0,-168.01902150489485,-168.01902150489485,37.044341375323434,41.35847186583672,5.861186274970671,37.04856808821454,41.68064964811094,5.861888386746601,37.04434137532345,41.35847186583675,5.861186274970673,37.048568088214545,41.68064964811098,5.861888386746603,-13.518049480172749,-13.520968534875086,0.2724996899256069,37.044341375323434,41.35847186583672,5.861186274970671,37.04434137532345,41.35847186583675,5.861186274970673,nan,-13.518049480172749,nan,-13.520968534875086,False,6.400591485382495,,0.4195473006762579,0.22981245981731852,-0.009406340185860063,-168.01902150489485,15,-13.151897317688894,-5.503869949713445,0.9990108358600196,1.0029062153546957,165.0
18,18360,0,8,2192,-0.1941712561971973,0.09324528070434251,17.647773745483388,18.06046134277086,1.023384683146966,0.0,-137.1177555950667,-137.1177555950667,37.66541658081859,42.354216831323875,5.964354913757241,36.92277301462285,41.15849285945255,5.840992195120076,37.665416580818594,42.3542168313239,5.9643549137572425,36.92277301462285,41.15849285945256,5.840992195120076,-15.23990923548309,-15.265475386718219,-0.44442352659919643,37.66541658081859,42.354216831323875,5.964354913757241,37.665416580818594,42.3542168313239,5.9643549137572425,nan,-15.23990923548309,nan,-15.265475386718219,False,8.382344660690075,,-0.1941712561971973,0.09324528070434251,0.023384683146965957,-137.1177555950667,16,-13.21992454745414,-5.47132867342374,1.0030991074349898,0.998895785278673,165.0
19,19380,0,7,5268,0.6423649527329934,0.3135458663514808,18.029975771198277,17.735693225709788,0.983678150807136,0.0,-151.8829668663555,-151.8829668663555,37.91061565701574,41.46554326561109,6.005085657311586,37.167064963461186,40.907853774744936,5.8815722530666426,37.910615657015725,41.46554326561108,6.005085657311583,37.16706496346119,40.90785377474495,5.881572253066644,-14.368928528047181,-14.340872132252105,0.09471714122819153,37.91061565701574,41.46554326561109,6.005085657311586,37.910615657015725,41.46554326561108,6.005085657311583,nan,-14.368928528047181,nan,-14.340872132252105,False,6.004498573176706,,0.6423649527329934,0.3135458663514808,-0.016321849192863946,-151.8829668663555,17,-12.9957914266188,-5.361466308560119,1.000233931772506,1.0017962966012355,165.0
20,20400,0,7,5932,1.775224397239211,2.423437449237591,17.95528727110513,17.238409870207395,0.9600743006740201,0.0,-123.48528074461053,-123.48528074461053,37.51841871889457,41.51204344384603,5.9399366642682025,37.69675532482806,42.135115524364004,5.969560685187386,37.51841871889457,41.51204344384603,5.9399366642682025,37.69675532482806,42.135115524364004,5.969560685187386,-16.15406661770971,-16.16633853420476,-0.38986580673284066,37.51841871889457,41.51204344384603,5.9399366642682025,37.51841871889457,41.51204344384603,5.9399366642682025,nan,-16.15406661770971,nan,-16.16633853420476,False,6.3622091514369,,1.775224397239211,2.423437449237591,-0.03992569932597989,-123.48528074461053,18,-12.374608202077845,-4.51478409371182,0.9932452999097775,1.0090869282708705,165.0
21,21420,0,8,6760,-1.202797789642606,-3.100116651853381,19.38462741135965,19.096479352564582,0.9851352284116532,0.0,-171.86724548326634,-171.86724548326634,37.605370815677816,42.73191666773325,5.954380534165751,37.05861766711026,41.785392122036626,5.863557752011673,37.605370815677816,42.73191666773326,5.954380534165751,37.058617667110255,41.7853921220366,5.863557752011671,-13.358445951894595,-13.413312106560793,2.016516149914906,37.605370815677816,42.73191666773325,5.954380534165751,37.605370815677816,42.73191666773326,5.954380534165751,nan,-13.358445951894595,nan,-13.413312106560793,False,6.958579986031334,,-1.202797789642606,-3.100116651853381,-0.014864771588346759,-171.86724548326634,19,-12.798450355081894,-5.590054021157976,0.9906615361197649,1.0117515098400431,165.0
22,22440,0,8,8064,9.59461897784935,10.274132665986842,17.410227418205235,16.955474000046365,0.9738800989076484,0.0,-128.7697874125739,-128.7697874125739,37.534248861529605,41.383563145718355,5.942566256068042,37.024383736041166,41.28391957966106,5.857871052498533,37.53424886152961,41.38356314571837,5.942566256068043,37.02438373604118,41.283919579661074,5.857871052498536,-15.786932091775913,-15.884941890117041,-0.805515169578543,37.534248861529605,41.383563145718355,5.942566256068042,37.53424886152961,41.38356314571837,5.942566256068043,nan,-15.786932091775913,nan,-15.884941890117041,False,6.073150825202884,,9.59461897784935,10.274132665986842,-0.026119901092351627,-128.7697874125739,20,-9.408678450339952,-2.0358745629391195,0.986133239385362,1.0165002449712186,165.0
23,23460,0,7,68,7.578298272289361,7.321246915197154,16.997014630302996,16.876263104026894,0.9928957214603545,0.0,-171.36229918230924,-171.36229918230924,29.95241421188323,31.8386817674048,4.683125284365985,29.566430686855902,30.652504138183055,4.619008419743506,29.95241421188323,31.8386817674048,4.683125284365985,29.566430686855902,30.65250413818305,4.619008419743506,-13.38852738713231,-13.452058724869316,0.6712976803165249,29.95241421188323,31.8386817674048,4.683125284365985,29.95241421188323,31.8386817674048,4.683125284365985,nan,-13.38852738713231,nan,-13.452058724869316,False,5.295804835779272,align_margin=5.3,,,,,,,,,,
23,23460,0,8,5318,2.002619131146437,1.744683732485258,18.047420490026703,17.653594383109297,0.9781782605921416,0.0,-138.52171823889182,-138.52171823889182,29.136508560667323,30.5895900415454,4.547592784164007,29.28065860385942,30.699609721243984,4.571537974063026,29.136508560667323,30.589590041545396,4.547592784164007,29.280658603859422,30.699609721243988,4.571537974063027,-15.18350507151079,-15.279223677199203,-0.051694176294160066,29.136508560667323,30.5895900415454,4.547592784164007,29.136508560667323,30.589590041545396,4.547592784164007,nan,-15.18350507151079,nan,-15.279223677199203,False,5.919115959960939,align_margin=5.9,,,,,,,,,,
23,23460,0,8,4660,-1.5654842791776082,-1.865375237457687,15.828356184205866,16.640653830632814,1.0513191412281644,0.0,-153.71702924427404,-153.71702924427404,37.03314034962985,41.22782692512747,5.859325639473398,36.9753719821539,41.42916155254183,5.849729565141845,37.03314034962985,41.22782692512747,5.859325639473398,36.9753719821539,41.429161552541814,5.849729565141845,-14.280660106273366,-14.364314348943296,0.635116790707076,37.03314034962985,41.22782692512747,5.859325639473398,37.03314034962985,41.22782692512747,5.859325639473398,nan,-14.280660106273366,nan,-14.364314348943296,False,6.6989791204909634,,-1.5654842791776082,-1.865375237457687,0.05131914122816439,-153.71702924427404,21,-9.964302655902348,-2.678158060990491,0.9949895538071777,1.0078168342186948,165.0
24,24480,0,8,7140,4.920462669504668,3.8915327043456855,17.93798848571151,17.281837926204545,0.9634211740056795,0.0,-152.15577711452454,-152.15577711452454,37.35199781246406,42.12644511599368,5.9122919954259245,37.118212823758874,41.58221343452446,5.873457279694166,37.35199781246406,42.12644511599366,5.9122919954259245,37.118212823758874,41.58221343452445,5.873457279694166,-14.373233503059573,-14.432902105293566,0.905418931277338,37.35199781246406,42.12644511599368,5.9122919954259245,37.35199781246406,42.12644511599366,5.9122919954259245,nan,-14.373233503059573,nan,-14.432902105293566,False,6.451940736914631,,4.920462669504668,3.8915327043456855,-0.036578825994320496,-152.15577711452454,22,-8.233468470018646,-1.3266858487041167,0.9886203326000739,1.014513108476876,165.0
25,25500,0,7,8108,4.947954467855922,5.448384933171817,18.639638844107733,19.537112242129837,1.0481486473814277,0.0,-162.0424308147399,-162.0424308147399,37.65755081085423,42.520557413161995,5.96304830745087,37.280264298130504,42.18445157353783,5.90037612925756,37.65755081085423,42.52055741316198,5.96304830745087,37.28026429813051,42.18445157353784,5.900376129257561,-13.856469675636816,-13.935033326180761,-0.03396616158344479,37.65755081085423,42.520557413161995,5.96304830745087,37.65755081085423,42.52055741316198,5.96304830745087,nan,-13.856469675636816,nan,-13.935033326180761,False,6.839814162952654,,4.947954467855922,5.448384933171817,0.048148647381427656,-162.0424308147399,23,-6.481750437682637,0.5529692397087711,0.9969504606630564,1.0063574895596197,165.0
26,26520,0,8,7188,-4.065692737029492,-3.7691040799509663,17.973524634053152,17.689198920706698,0.984180859395393,0.0,-157.8168417899445,-157.8168417899445,37.436883004119494,41.90393034771688,5.926392525601246,37.21846432820816,42.484585409418834,5.89011035352295,37.43688300411949,41.90393034771688,5.926392525601244,37.21846432820816,42.48458540941883,5.89011035352295,-14.038854202284302,-14.081912224794724,0.21145813142829173,37.436883004119494,41.90393034771688,5.926392525601246,37.43688300411949,41.90393034771688,5.926392525601244,nan,-14.038854202284302,nan,-14.081912224794724,False,6.4783878015858365,,-4.065692737029492,-3.7691040799509663,-0.015819140604606985,-157.8168417899445,24,-7.909095640987836,-0.7578834559472345,0.9941905532482715,1.0091882186201644,165.0
27,27540,0,7,6340,-1.335141005017327,1.16779883194928,17.8040560043207,18.320535371362656,1.0290090846106426,0.0,-137.3030819697087,-137.3030819697087,37.483613900935616,41.830263406549136,5.934155133045784,36.95332503292215,41.42542184723134,5.846067281216305,37.483613900935616,41.830263406549136,5.934155133045784,36.953325032922145,41.42542184723135,5.846067281216304,-15.223624543606451,-15.300923995244244,-2.0434762097163426,37.483613900935616,41.830263406549136,5.934155133045784,37.483613900935616,41.830263406549136,5.934155133045784,nan,-15.223624543606451,nan,-15.300923995244244,False,6.719190753888386,,-1.335141005017327,1.16779883194928,0.029009084610642555,-137.3030819697087,25,-8.379125606802015,-0.35287516944435315,0.9992376508769706,1.0042094145449882,165.0
28,28560,0,8,6100,-4.4921296560869255,-4.660682203955679,19.862935506299937,19.48032841959094,0.980737636358551,0.0,-135.35719268980458,-135.35719268980458,37.128105131477994,41.86879940372624,5.875100520179069,37.1464756582105,41.18072016824283,5.878152102692774,37.128105131478,41.868799403726264,5.875100520179071,37.14647565821049,41.18072016824284,5.878152102692773,-15.402328741782314,-15.434841370522602,-0.09448250992368035,37.128105131477994,41.86879940372624,5.875100520179069,37.128105131478,41.868799403726264,5.875100520179071,nan,-15.402328741782314,nan,-15.434841370522602,False,7.709380564267884,,-4.4921296560869255,-4.660682203955679,-0.019262363641448954,-135.35719268980458,26,-9.95257050076749,-1.9772761636569087,0.9958693070527722,1.007661003517057,165.0
29,29580,0,7,1776,2.5617304338209275,3.6636013528539686,17.963229595979247,17.954394847050875,0.9995081759167433,0.0,-131.88881317409292,-131.88881317409292,37.746259452455114,41.29264538274177,5.977783962201847,37.41726846184023,42.14167091722014,5.92313429598675,37.746259452455114,41.29264538274177,5.977783962201847,37.41726846184023,42.14167091722015,5.92313429598675,-15.588761313885177,-15.657039729329114,-1.0729310346960457,37.746259452455114,41.29264538274177,5.977783962201847,37.746259452455114,41.29264538274177,5.977783962201847,nan,-15.588761313885177,nan,-15.657039729329114,False,7.437957129308673,,2.5617304338209275,3.6636013528539686,-0.0004918240832566534,-131.88881317409292,27,-9.052245884387066,-0.7047644071997345,0.9957835933636999,1.0077477747843815,165.0
30,30600,0,8,1680,-0.10317915648832299,-0.958754033971738,17.58905734318449,16.896045933713047,0.9605998550149719,0.0,-148.40183803369814,-148.40183803369814,37.195942104670856,41.456765359070886,5.8863691203772195,37.2929447252068,41.77427959457735,5.902482512492825,37.19594210467085,41.45676535907086,5.886369120377218,37.29294472520679,41.77427959457732,5.902482512492822,-14.595756352851817,-14.655879396407352,0.7824793684645206,37.195942104670856,41.456765359070886,5.8863691203772195,37.19594210467085,41.45676535907086,5.886369120377218,nan,-14.595756352851817,nan,-14.655879396407352,False,7.964181532393172,,-0.10317915648832299,-0.958754033971738,-0.039400144985028085,-148.40183803369814,28,-9.08851149973922,-1.037748433844602,0.9889176402220575,1.0149812200527961,165.0
31,31620,0,8,304,-3.0674109402794207,-5.104718768268398,17.698852724895566,17.849285990048042,1.0084996054541362,0.0,-171.36176397748278,-171.36176397748278,37.700140165624376,42.37979282453426,5.970122951100396,36.88808383126314,41.31149388670331,5.835229872302848,37.70014016562438,42.37979282453424,5.970122951100397,36.888083831263145,41.31149388670333,5.835229872302849,-13.328322588974702,-13.395386789169304,1.7942312705941776,37.700140165624376,42.37979282453426,5.970122951100396,37.70014016562438,42.37979282453424,5.970122951100397,nan,-13.328322588974702,nan,-13.395386789169304,False,6.661550699529982,,-3.0674109402794207,-5.104718768268398,0.008499605454136194,-171.36176397748278,29,-10.174136616970141,-2.7980288544035194,0.9903885869315491,1.0134842293978157,165.0
