iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,dbc_ab_coherent_cal,snr_dither_db,snr_dither_db_cal,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps
10,10200,6,7,6954,-0.8037145918509832,-2.5018419784099857,1310.8358244073058,1304.0209337633282,0.9948011104693,1.000248379349084,0.0,0.08461333797926414,0.08461333797926414,0.08461333797926414,-0.21588710643984427,-3.360939906908829,phase,0.08461333797926414,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.77455372738469,50.311834918391085,6.480822878303106,40.77210126947154,49.94895966911819,6.4804154932676985,40.77455372738469,50.31183491839111,6.480822878303106,40.77210126947156,49.948959669118224,6.480415493267702,-33.65577631790484,-69.78869705341042,2.8821267435188282,40.77455372738469,50.311834918391085,6.480822878303106,40.77455372738469,50.31183491839111,6.480822878303106,nan,-33.65577631790484,nan,-69.78869705341042,False,9.850245053319215,afa3233bf99f94bf,,-0.8037145918509832,-2.5018419784099857,0.0002483793490839492,tone,0.08461333797926414,13.750744111837552,-20.867033441295412,1.0103328398247946,0.989877930395485,-3.513355579393586
11,11264,0,8,3871,0.7212424163207364,0.5626573311785099,1311.1618542048811,1300.920198953754,0.9921888703379508,1.0001118017428678,0.0,0.1140375943344994,0.1140375943344994,0.1140375943344994,-0.14944692178085087,0.16283505483344768,phase,0.1140375943344994,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.856551575091714,50.31123987870791,6.494443783237827,40.74947606678418,53.28501200137728,6.476657153950862,40.8565515750917,50.311239878707916,6.494443783237824,40.74947606678418,53.28501200137726,6.476657153950862,-33.63877628703813,-67.635081318063,2.150812559881645,40.856551575091714,50.31123987870791,6.494443783237827,40.8565515750917,50.311239878707916,6.494443783237824,nan,-33.63877628703813,nan,-67.635081318063,False,11.281731908046904,b5dabfd212f044af,,0.7212424163207364,0.5626573311785099,0.00011180174286784528,tone,0.1140375943344994,14.000597264939092,-20.668089652505415,1.0103526072949591,0.9898585652969139,-3.5475668576939356
12,12288,0,8,4942,-0.41264505188668943,-4.988343445880616,1310.0735163219338,1300.5606055972116,0.9927386435904529,1.0000882738808634,0.0,0.01951931843444728,0.01951931843444728,0.01951931843444728,-0.08566817131652912,-0.3593993941065376,phase,0.01951931843444728,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.89124015713988,50.313281977136086,6.5002060061694165,40.66211955679658,52.3056757332335,6.462146105780164,40.89124015713989,50.31328197713607,6.500206006169417,40.66211955679658,52.30567573323355,6.462146105780164,-33.626234264879265,-67.83894657056854,2.5838191206960257,40.89124015713988,50.313281977136086,6.5002060061694165,40.89124015713989,50.31328197713607,6.500206006169417,nan,-33.626234264879265,nan,-67.83894657056854,False,11.464186727399202,d1079b093a9eaf0d,,-0.41264505188668943,-4.988343445880616,8.827388086340981e-05,tone,0.01951931843444728,13.857651359601137,-22.431897399660198,1.0103682151504543,0.9898432753816278,-3.5534226532242696
13,13312,0,8,5998,0.23915290677021872,1.0277477055116009,1310.3128757098573,1304.1273550209821,0.9952793559435,1.0001849294261906,0.0,0.00396853325406117,0.00396853325406117,0.00396853325406117,-0.1444074677707045,-5.028886646464879,phase,0.00396853325406117,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.83524291289481,50.34144734431345,6.490904138354621,40.719750560477806,49.69678095605084,6.471719362205616,40.8352429128948,50.341447344313465,6.490904138354619,40.71975056047782,49.69678095605083,6.471719362205619,-33.576934425065424,-68.27746741419288,0.632166819711582,40.83524291289481,50.34144734431345,6.490904138354621,40.8352429128948,50.341447344313465,6.490904138354619,nan,-33.576934425065424,nan,-68.27746741419288,False,11.350390629533377,694edfbd80a6bbbd,,0.23915290677021872,1.0277477055116009,0.00018492942619063868,tone,0.00396853325406117,13.940495926675244,-22.068494721806598,1.0104009133429512,0.9898112473534889,-3.554613213200488
14,14280,4,8,7052,0.6340099580353247,-2.421820080433889,1310.3798456091772,1304.7769004012246,0.9957241823989227,1.0000954344581248,0.0,0.04478110746482153,0.04478110746482153,0.04478110746482153,-0.09051496474122034,-4.307995738234747,phase,0.04478110746482153,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.84921161097806,50.50010225187166,6.493224520096024,40.80933208891432,50.23586872105797,6.486600014769821,40.84921161097806,50.50010225187168,6.493224520096024,40.80933208891432,50.2358687210579,6.486600014769821,-33.56348429332549,-68.98546563704934,1.2449716038277483,40.84921161097806,50.50010225187166,6.493224520096024,40.84921161097806,50.50010225187168,6.493224520096024,nan,-33.56348429332549,nan,-68.98546563704934,False,10.917818309203374,1b6589d570426a98,,0.6340099580353247,-2.421820080433889,9.54344581247657e-05,tone,0.04478110746482153,14.160115171256276,-22.924857013524573,1.0104177880790908,0.9897947180634463,-3.5680475454399345
15,15300,2,7,3060,-0.11269395538536053,4.1998131780206815,1310.4700212161254,1299.6278740837074,0.9917265202889904,0.9999571160405805,0.0,-0.023503268387714868,-0.023503268387714868,-0.023503268387714868,-0.042985616626279206,-2.7837848916942516,phase,-0.023503268387714868,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.808736165592634,50.55216433834958,6.4865010241848235,40.50867795817787,50.80308859789852,6.436657468135859,40.80873616559265,50.552164338349584,6.486501024184826,40.50867795817786,50.80308859789852,6.436657468135858,-33.68787370760454,-68.68863077544496,-0.2654851407925962,40.808736165592634,50.55216433834958,6.4865010241848235,40.80873616559265,50.552164338349584,6.486501024184826,nan,-33.68787370760454,nan,-68.68863077544496,False,9.511424465614875,16e328549db8795a,,-0.11269395538536053,4.1998131780206815,-4.2883959419537376e-05,tone,-0.023503268387714868,14.12107895786987,-21.439766635205324,1.0104102052038921,0.9898021464873982,-3.56099656492362
16,16320,4,8,894,-0.99852789229557,-1.4655168603329791,1309.9869020203214,1303.2610802479237,0.9948657335718206,1.0000150676739183,0.0,0.04730209471466016,0.04730209471466016,0.04730209471466016,-0.0546786136297944,-8.077861321661354,phase,0.04730209471466016,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.9041870636623,50.14012902757244,6.502356655093406,40.72020606228212,51.864315528492284,6.471795026957163,40.9041870636623,50.14012902757244,6.502356655093406,40.72020606228212,51.86431552849231,6.471795026957163,-33.64962067177532,-68.81659190203554,1.447304494703241,40.9041870636623,50.14012902757244,6.502356655093406,40.9041870636623,50.14012902757244,6.502356655093406,nan,-33.64962067177532,nan,-68.81659190203554,False,12.064992696633535,2b5d020ffce769a4,,-0.99852789229557,-1.4655168603329791,1.5067673918345292e-05,tone,0.04730209471466016,13.77519491938381,-21.957982222973875,1.010412869496904,0.9897995365739257,-3.575187193338018
17,17340,1,8,1936,-7.94868929081538e-05,1.6360051992734421,1311.6933469837504,1304.5240704884272,0.9945343349405492,1.000018393913546,0.0,0.00985042786776433,0.00985042786776433,0.00985042786776433,-0.01550270329621185,8.977619504067802,phase,0.00985042786776433,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.783011682346746,50.04450053983702,6.482227854210424,40.64937510675654,50.662279725190245,6.460029087501087,40.78301168234674,50.04450053983703,6.482227854210422,40.649375106756544,50.66227972519026,6.460029087501088,-33.66848556362968,-67.96745538195171,0.8418223602060166,40.783011682346746,50.04450053983702,6.482227854210424,40.78301168234674,50.04450053983703,6.482227854210422,nan,-33.66848556362968,nan,-67.96745538195171,False,13.348337313778009,5864e3ad6c114a36,,-7.94868929081538e-05,1.6360051992734421,1.8393913546077556e-05,tone,0.00985042786776433,13.775167385676196,-21.37947940640589,1.0104161219501233,0.9897963505322863,-3.5781423216983477
18,18360,4,8,3010,0.5340454601432718,-0.003537008466281577,1310.3731903361531,1304.5380925852035,0.9955469954712269,1.0000554889505493,0.0,0.0034173259279066817,0.0034173259279066817,0.0034173259279066817,-0.04342331498310839,-5.1983114614369175,phase,0.0034173259279066817,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.86192171922909,50.334053490441526,6.495335833758985,40.82126503758864,50.407136432636605,6.488582232157582,40.86192171922909,50.33405349044155,6.495335833758985,40.82126503758864,50.40713643263662,6.488582232157582,-33.56900573098799,-74.1976554669026,1.8019393977561453,40.86192171922909,50.334053490441526,6.495335833758985,40.86192171922909,50.33405349044155,6.495335833758985,nan,-33.56900573098799,nan,-74.1976554669026,False,9.722636439365115,8c3867ef61ae9e50,,0.5340454601432718,-0.003537008466281577,5.5488950549298366e-05,tone,0.0034173259279066817,13.960156428298946,-21.380730121224683,1.0104259336629127,0.9897867395824568,-3.57916751947672
19,19380,5,7,4087,0.6976558017447316,0.752693596411163,1310.6567885653653,1302.4722347852362,0.9937553798587593,1.0000075793523369,0.0,-0.008319190357550181,-0.008319190357550181,-0.008319190357550181,-0.010882142781305375,1.721959047182864,phase,-0.008319190357550181,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.868936124883255,50.34439323371308,6.496501017422468,40.60070619615136,50.376594681110575,6.451944550855708,40.86893612488328,50.3443932337131,6.496501017422472,40.60070619615138,50.376594681110575,6.451944550855711,-33.62718427139029,-69.67060419019737,1.6749984327829672,40.868936124883255,50.34439323371308,6.496501017422468,40.86893612488328,50.3443932337131,6.496501017422472,nan,-33.62718427139029,nan,-69.67060419019737,False,11.341589110978221,3bd8a48b44437161,,0.6976558017447316,0.752693596411163,7.579352336861689e-06,tone,-0.008319190357550181,14.201816427785971,-21.114568989529747,1.010427273878391,0.9897854267524806,-3.576671762369455
20,20480,0,8,5113,-0.4361230515953214,-1.2394212296675469,1310.8787685152756,1303.3568257096967,0.9942619081289277,0.999951211548619,0.0,0.01811960955207123,0.01811960955207123,0.01811960955207123,-0.03356770562920565,0.43082716712998625,phase,0.01811960955207123,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.76951380905985,50.37669158759621,6.479985682568082,40.68974314383949,50.428650289435566,6.466734741501578,40.76951380905985,50.376691587596206,6.479985682568082,40.68974314383948,50.42865028943558,6.4667347415015755,-33.58650249181028,-69.87609687873268,1.6858409120944593,40.76951380905985,50.37669158759621,6.479985682568082,40.76951380905985,50.376691587596206,6.479985682568082,nan,-33.58650249181028,nan,-69.87609687873268,False,11.4431974694218,aaaff4eeaebea74c,,-0.4361230515953214,-1.2394212296675469,-4.8788451381009956e-05,tone,0.01811960955207123,14.05074858549341,-21.552843203979382,1.0104186468715541,0.9897938779319805,-3.582107645235076
21,21504,0,8,6155,1.0394048833574772,0.7010044176043806,1310.3899380354055,1303.7732959625273,0.9949506311970022,0.9999883188343299,0.0,0.022685422767402326,0.022685422767402326,0.022685422767402326,-0.03674926726181652,-7.645324836701525,phase,0.022685422767402326,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.89632253349791,50.23866613175076,6.501050254733872,40.619863368956615,49.67635973106774,6.455126805474522,40.89632253349791,50.23866613175077,6.501050254733872,40.61986336895661,49.67635973106774,6.455126805474521,-33.607654406937485,-72.20539652207735,1.1095753027659487,40.89632253349791,50.23866613175076,6.501050254733872,40.89632253349791,50.23866613175077,6.501050254733872,nan,-33.607654406937485,nan,-72.20539652207735,False,12.241243512131918,01348b054127156c,,1.0394048833574772,0.7010044176043806,-1.1681165670074378e-05,tone,0.022685422767402326,14.410789159072971,-21.304961749434366,1.0104165813697223,0.9897959012962125,-3.5889132720652968
22,22440,1,7,7214,0.01774728580961188,-3.8515232508169706,1311.1827037540202,1308.830143481878,0.9982057723417136,1.0000675446093332,0.0,-0.006603473940625784,-0.006603473940625784,-0.006603473940625784,-0.05406073388551769,-3.280836247340128,phase,-0.006603473940625784,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.81347772606914,50.44021465156583,6.487288658815472,40.927767272534865,50.68030001807152,6.50627363331144,40.81347772606914,50.44021465156588,6.487288658815472,40.92776727253487,50.680300018071506,6.506273633311442,-33.55606071852173,-71.81343591091475,1.298762234545161,40.81347772606914,50.44021465156583,6.487288658815472,40.81347772606914,50.44021465156588,6.487288658815472,nan,-33.55606071852173,nan,-71.81343591091475,False,11.189845126694632,5da2727729242493,,0.01774728580961188,-3.8515232508169706,6.754460933322548e-05,tone,-0.006603473940625784,14.416936673027012,-22.666892159552845,1.0104285248035414,0.9897842023953525,-3.586932229883109
23,23460,7,8,3211,0.26154739739706645,6.042979650641049,1310.9699886644169,1301.3814771080663,0.992685941219662,0.9999617112000331,0.0,0.025494567170296027,0.025494567170296027,0.025494567170296027,-0.04649429467166572,-7.148248755886045,phase,0.025494567170296027,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.85831142254242,50.45962920551166,6.494736116701399,40.76893752861652,50.32861784246937,6.479889954919688,40.858311422542414,50.45962920551163,6.494736116701398,40.76893752861651,50.32861784246934,6.479889954919687,-33.629121846357116,-69.60781152589797,-0.6693311914967808,40.85831142254242,50.45962920551166,6.494736116701399,40.858311422542414,50.45962920551163,6.494736116701398,nan,-33.629121846357116,nan,-69.60781152589797,False,10.210872048510874,b45eca78033d117f,,0.26154739739706645,6.042979650641049,-3.828879996692347e-05,tone,0.025494567170296027,14.507533471159539,-20.530019422439235,1.0104217543867997,0.9897908347379306,-3.594580600034198
24,24480,6,8,997,-1.4077146017979203,-4.295391289050295,1310.4868298341923,1303.4101630809255,0.9945999711006922,1.000011535288125,0.0,-0.02320145243376814,-0.02320145243376814,-0.02320145243376814,-0.01614937802382959,-8.56254157246789,phase,-0.02320145243376814,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.843122061106826,50.36960018257889,6.492212966961268,40.7059073333388,50.388517810387214,6.469419822813755,40.843122061106826,50.36960018257889,6.492212966961268,40.70590733333881,50.38851781038722,6.469419822813756,-33.622331656295955,-69.07238122503915,2.059486566521702,40.843122061106826,50.36960018257889,6.492212966961268,40.843122061106826,50.36960018257889,6.492212966961268,nan,-33.622331656295955,nan,-69.07238122503915,False,12.841345761608148,db012fda776f30aa,,-1.4077146017979203,-4.295391289050295,1.1535288124919774e-05,tone,-0.02320145243376814,14.019915198403446,-22.048913009250086,1.010423794100361,0.9897888366945478,-3.5876201643040675
25,25500,4,8,2045,-0.13301175247127794,3.5489599515955206,1311.0463174266777,1302.144828625926,0.9932103933458098,0.9999277285720911,0.0,-0.007453159438702335,-0.007453159438702335,-0.007453159438702335,-0.060056090552135476,10.456946963435927,phase,-0.007453159438702335,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.89956407737621,50.11629932417022,6.501588717172129,40.82889475107013,50.37367394407518,6.48984962642361,40.89956407737621,50.116299324170214,6.501588717172129,40.82889475107014,50.373673944075186,6.489849626423612,-33.58896483886481,-73.98964860002657,0.6811949280858247,40.89956407737621,50.11629932417022,6.501588717172129,40.89956407737621,50.116299324170214,6.501588717172129,nan,-33.58896483886481,nan,-73.98964860002657,False,13.5975280222822,dfdfc4f731c2f31a,,-0.13301175247127794,3.5489599515955206,-7.227142790888763e-05,tone,-0.007453159438702335,13.973841349354396,-20.79396252182429,1.0104110147655423,0.9898013559535299,-3.5853842164724568
26,26520,7,8,8190,-0.5211091496951135,-3.3184849026179863,1310.5595361976846,1305.5899980111917,0.9962080790309528,1.000017358642404,0.0,-0.0220565835672831,-0.0220565835672831,-0.0220565835672831,-0.025909756519496615,-5.837251192242722,phase,-0.0220565835672831,phase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.90472297873286,50.4436274148825,6.5024456775303765,40.76628650018578,50.31508109981245,6.479449584748469,40.90472297873286,50.443627414882506,6.5024456775303765,40.766286500185764,50.31508109981243,6.479449584748466,-33.59452073217264,-72.08278066760228,2.5054422360970428,40.90472297873286,50.4436274148825,6.5024456775303765,40.90472297873286,50.443627414882506,6.5024456775303765,nan,-33.59452073217264,nan,-72.08278066760228,False,10.476481556721522,382b3f5b498a3cb1,,-0.5211091496951135,-3.3184849026179863,1.7358642403930702e-05,tone,-0.0220565835672831,13.79333242800657,-21.967399705891783,1.0104140841541525,0.9897983492243596,-3.578767241402272
